"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.704236744E0,-8.558222326E-4,-1.442863722E-3,1.038470946E-4
4.716235976E0,2.198504051E-3,-1.442863722E-3,-5.070181214E-4
4.728234508E0,-2.449569583E-4,-2.053729026E-3,7.147123106E-4
4.740233040E0,9.767734446E-4,-2.211332176E-4,1.038470946E-4
4.752231505E0,-2.449569583E-4,1.611462445E-3,1.936442801E-3
4.764229903E0,-8.558222326E-4,-2.664594213E-3,1.936442801E-3
4.776226768E0,3.659082868E-4,1.611462445E-3,1.325577614E-3
4.788225233E0,3.659082868E-4,-1.442863722E-3,1.325577614E-3
4.800224165E0,-8.558222326E-4,3.897320421E-4,-5.070181214E-4
4.812222563E0,-8.558222326E-4,2.833193168E-3,1.325577614E-3
4.824222228E0,1.587638748E-3,3.897320421E-4,-2.339613857E-3
4.836221393E0,-2.449569583E-4,-2.053729026E-3,7.147123106E-4
4.848219858E0,-8.558222326E-4,-2.211332176E-4,-5.070181214E-4
4.860217789E0,-1.466687419E-3,2.222327748E-3,1.038470946E-4
4.872216419E0,-2.449569583E-4,-2.211332176E-4,1.038470946E-4
4.884213949E0,-2.077552723E-3,1.000597258E-3,-1.728748670E-3
4.896211879E0,3.659082868E-4,1.000597258E-3,7.147123106E-4
4.908210542E0,9.767734446E-4,-8.319984772E-4,1.038470946E-4
4.920209638E0,-8.558222326E-4,1.611462445E-3,1.038470946E-4
4.932208136E0,-2.449569583E-4,1.611462445E-3,-1.728748670E-3
4.944206168E0,9.767734446E-4,-1.442863722E-3,1.325577614E-3
4.956205566E0,-2.449569583E-4,-8.319984772E-4,-1.117883483E-3
4.968203964E0,-2.077552723E-3,2.833193168E-3,-1.728748670E-3
4.980201996E0,9.767734446E-4,1.611462445E-3,1.038470946E-4
4.992200528E0,-2.449569583E-4,1.611462445E-3,-5.070181214E-4
5.004199426E0,-8.558222326E-4,1.000597258E-3,1.038470946E-4
5.016197824E0,-8.558222326E-4,-2.053729026E-3,7.147123106E-4
5.028196289E0,-1.466687419E-3,-2.211332176E-4,-1.117883483E-3
5.040195320E0,-1.466687419E-3,3.897320421E-4,-5.070181214E-4
5.052193785E0,3.659082868E-4,-2.053729026E-3,-1.117883483E-3
5.064192150E0,-2.449569583E-4,3.897320421E-4,1.038470946E-4
5.076189715E0,-2.077552723E-3,3.897320421E-4,-1.117883483E-3
5.088188380E0,-2.688417910E-3,-8.319984772E-4,-1.728748670E-3
5.100186845E0,-8.558222326E-4,1.000597258E-3,-1.728748670E-3
5.112185310E0,-2.449569583E-4,-2.211332176E-4,1.038470946E-4
5.124183808E0,-8.558222326E-4,1.611462445E-3,-5.070181214E-4
5.136182906E0,3.659082868E-4,-1.442863722E-3,-1.728748670E-3
5.148181238E0,-8.558222326E-4,-2.053729026E-3,-5.070181214E-4
5.160179136E0,-1.466687419E-3,1.000597258E-3,1.936442801E-3
5.172177534E0,-8.558222326E-4,3.897320421E-4,-5.070181214E-4
5.184175999E0,-2.449569583E-4,-8.319984772E-4,-5.070181214E-4
5.196174731E0,-1.466687419E-3,1.000597258E-3,-5.070181214E-4
5.208173196E0,-2.449569583E-4,-2.053729026E-3,7.147123106E-4
5.220171661E0,-2.449569583E-4,-2.211332176E-4,7.147123106E-4
5.232170126E0,-2.688417910E-3,-2.211332176E-4,1.038470946E-4
5.244169491E0,-8.558222326E-4,3.897320421E-4,1.325577614E-3
5.256167023E0,-2.449569583E-4,-2.211332176E-4,1.325577614E-3
5.268164988E0,1.587638748E-3,3.897320421E-4,1.038470946E-4
5.280163584E0,1.587638748E-3,-2.211332176E-4,-5.070181214E-4
5.292162147E0,3.659082868E-4,-1.442863722E-3,-5.070181214E-4
5.304160644E0,3.659082868E-4,-2.053729026E-3,-1.117883483E-3
5.316160307E0,-3.299283329E-3,-8.319984772E-4,-5.070181214E-4
5.328159403E0,-2.449569583E-4,-2.211332176E-4,1.325577614E-3
5.340157868E0,-2.449569583E-4,-8.319984772E-4,1.936442801E-3
5.352156433E0,9.767734446E-4,3.897320421E-4,1.038470946E-4
5.364154231E0,3.659082868E-4,1.611462445E-3,1.038470946E-4
5.376151696E0,-2.449569583E-4,3.897320421E-4,-1.117883483E-3
5.388150161E0,3.659082868E-4,-1.442863722E-3,7.147123106E-4
5.400148659E0,-1.466687419E-3,-2.211332176E-4,-5.070181214E-4
5.412147091E0,-8.558222326E-4,-2.211332176E-4,1.038470946E-4
5.424145556E0,-1.466687419E-3,1.000597258E-3,-1.117883483E-3
5.436143954E0,-8.558222326E-4,-2.053729026E-3,1.325577614E-3
5.448142419E0,-2.449569583E-4,-8.319984772E-4,1.936442801E-3
5.460140917E0,-2.449569583E-4,3.897320421E-4,-5.070181214E-4
5.472139482E0,-2.449569583E-4,1.000597258E-3,-5.070181214E-4
5.484137880E0,-2.449569583E-4,-2.211332176E-4,-5.070181214E-4
5.496137478E0,9.767734446E-4,-8.319984772E-4,1.038470946E-4
5.508136243E0,9.767734446E-4,1.000597258E-3,-5.070181214E-4
5.520135175E0,-1.466687419E-3,-1.442863722E-3,-1.117883483E-3
5.532134371E0,-1.466687419E-3,1.000597258E-3,-5.070181214E-4
5.544133634E0,-2.077552723E-3,-2.664594213E-3,1.936442801E-3
5.556132398E0,3.659082868E-4,-2.211332176E-4,-1.728748670E-3
5.568131429E0,3.659082868E-4,-2.211332176E-4,1.325577614E-3
5.580130229E0,1.587638748E-3,2.222327748E-3,1.325577614E-3
5.592128627E0,-2.449569583E-4,-2.211332176E-4,7.147123106E-4
5.604127092E0,9.767734446E-4,-8.319984772E-4,1.038470946E-4
5.616125024E0,9.767734446E-4,3.897320421E-4,1.325577614E-3
5.628123489E0,3.659082868E-4,-8.319984772E-4,3.158173291E-3
5.640121887E0,-1.466687419E-3,-8.319984772E-4,1.325577614E-3
5.652120519E0,-2.449569583E-4,-1.442863722E-3,1.038470946E-4
5.664118918E0,-8.558222326E-4,2.222327748E-3,1.038470946E-4
5.676117416E0,9.767734446E-4,3.444058122E-3,-1.117883483E-3
5.688115814E0,9.767734446E-4,-2.053729026E-3,-5.070181214E-4
5.700114246E0,-2.449569583E-4,1.000597258E-3,1.038470946E-4
5.712113145E0,3.659082868E-4,1.611462445E-3,-5.070181214E-4
5.724111943E0,-1.466687419E-3,3.897320421E-4,1.038470946E-4
5.736111275E0,-8.558222326E-4,3.897320421E-4,1.038470946E-4
5.748109740E0,9.767734446E-4,-8.319984772E-4,-1.728748670E-3
5.760108238E0,-8.558222326E-4,1.000597258E-3,-1.117883483E-3
5.772106136E0,-1.466687419E-3,-2.211332176E-4,-1.728748670E-3
5.784104068E0,1.587638748E-3,1.000597258E-3,-5.070181214E-4
5.796101699E0,-2.449569583E-4,1.611462445E-3,1.038470946E-4
5.808100164E0,-2.449569583E-4,-8.319984772E-4,1.038470946E-4
5.820098696E0,-8.558222326E-4,1.000597258E-3,-5.070181214E-4
5.832097194E0,-2.449569583E-4,-1.442863722E-3,-5.070181214E-4
5.844095925E0,-2.077552723E-3,-1.442863722E-3,-1.117883483E-3
5.856095157E0,9.767734446E-4,2.833193168E-3,-5.070181214E-4
5.868093622E0,9.767734446E-4,3.897320421E-4,-1.117883483E-3
5.880091920E0,9.767734446E-4,-8.319984772E-4,1.038470946E-4
5.892090385E0,-2.449569583E-4,3.897320421E-4,1.936442801E-3
5.904089015E0,-2.449569583E-4,-8.319984772E-4,1.325577614E-3
5.916087745E0,-2.077552723E-3,-8.319984772E-4,1.038470946E-4
5.928086408E0,3.659082868E-4,1.611462445E-3,1.325577614E-3
5.940085205E0,2.198504051E-3,-2.211332176E-4,1.325577614E-3
5.952083801E0,9.767734446E-4,2.833193168E-3,1.038470946E-4
5.964081899E0,-2.449569583E-4,-1.442863722E-3,1.038470946E-4
5.976079431E0,3.659082868E-4,-8.319984772E-4,1.325577614E-3
5.988077963E0,3.659082868E-4,1.611462445E-3,-5.070181214E-4
6.000076061E0,1.587638748E-3,-1.442863722E-3,1.038470946E-4
6.012074526E0,-1.466687419E-3,2.222327748E-3,-1.117883483E-3
6.024073958E0,9.767734446E-4,-2.211332176E-4,2.547307871E-3
6.036073089E0,-8.558222326E-4,3.897320421E-4,1.038470946E-4
6.048071487E0,3.659082868E-4,-2.211332176E-4,1.038470946E-4
6.060070752E0,3.659082868E-4,1.611462445E-3,1.936442801E-3
6.072069284E0,9.767734446E-4,3.897320421E-4,1.038470946E-4
6.084067182E0,-2.449569583E-4,-8.319984772E-4,1.936442801E-3
6.096065914E0,1.587638748E-3,3.897320421E-4,-5.070181214E-4
6.108064312E0,-1.466687419E-3,-2.053729026E-3,1.936442801E-3
6.120062677E0,-2.449569583E-4,-2.053729026E-3,7.147123106E-4
6.132060709E0,-8.558222326E-4,1.000597258E-3,-1.728748670E-3
6.144059241E0,-2.449569583E-4,-2.664594213E-3,1.038470946E-4
6.156058139E0,9.767734446E-4,-3.275459632E-3,1.038470946E-4
6.168056671E0,-1.466687419E-3,3.897320421E-4,1.936442801E-3
6.180054769E0,-2.688417910E-3,-1.442863722E-3,-5.070181214E-4
6.192053667E0,3.659082868E-4,1.000597258E-3,1.038470946E-4
6.204052065E0,-8.558222326E-4,3.897320421E-4,-1.117883483E-3
6.216050030E0,-1.466687419E-3,1.611462445E-3,1.325577614E-3
6.228048495E0,1.587638748E-3,-2.211332176E-4,1.038470946E-4
6.240047027E0,-2.688417910E-3,1.000597258E-3,-5.070181214E-4
6.252045092E0,3.659082868E-4,-8.319984772E-4,1.325577614E-3
6.264043290E0,2.198504051E-3,1.611462445E-3,-5.070181214E-4
6.276040888E0,-2.449569583E-4,-1.442863722E-3,-2.339613857E-3
6.288039353E0,-2.449569583E-4,2.833193168E-3,1.038470946E-4
6.300037818E0,3.659082868E-4,1.611462445E-3,-5.070181214E-4
6.312036814E0,9.767734446E-4,3.897320421E-4,1.038470946E-4
6.324036145E0,9.767734446E-4,-1.442863722E-3,1.038470946E-4
6.336035442E0,3.659082868E-4,2.222327748E-3,-2.950479044E-3
6.348034105E0,-2.449569583E-4,1.611462445E-3,1.038470946E-4
6.360032701E0,1.587638748E-3,-2.053729026E-3,-5.070181214E-4
6.372032032E0,3.659082868E-4,3.897320421E-4,-5.070181214E-4
6.384030097E0,9.767734446E-4,3.897320421E-4,-5.070181214E-4
6.396028862E0,-8.558222326E-4,-1.442863722E-3,1.325577614E-3
6.408027327E0,-2.077552723E-3,-1.442863722E-3,7.147123106E-4
6.420025792E0,-2.449569583E-4,3.897320421E-4,-1.117883483E-3
6.432023390E0,-8.558222326E-4,-8.319984772E-4,1.038470946E-4
6.444022088E0,9.767734446E-4,-8.319984772E-4,-5.070181214E-4
6.456020553E0,-8.558222326E-4,-2.211332176E-4,1.038470946E-4
6.468018951E0,-2.077552723E-3,-1.442863722E-3,1.038470946E-4
6.480017416E0,3.659082868E-4,-2.211332176E-4,1.325577614E-3
6.492015948E0,-2.077552723E-3,-2.211332176E-4,1.038470946E-4
6.504014179E0,-2.449569583E-4,-1.442863722E-3,2.547307871E-3
6.516012910E0,-2.449569583E-4,-2.211332176E-4,-5.070181214E-4
6.528011375E0,-8.558222326E-4,2.222327748E-3,-5.070181214E-4
6.540009939E0,3.659082868E-4,-2.211332176E-4,1.038470946E-4
6.552008702E0,-2.449569583E-4,-2.211332176E-4,7.147123106E-4
6.564007932E0,9.767734446E-4,1.611462445E-3,-1.117883483E-3
6.576006397E0,-2.449569583E-4,-8.319984772E-4,1.325577614E-3
6.588006194E0,-8.558222326E-4,1.611462445E-3,1.038470946E-4
6.600006024E0,-8.558222326E-4,3.897320421E-4,-5.070181214E-4
6.612005787E0,1.587638748E-3,1.611462445E-3,1.038470946E-4
6.624005518E0,9.767734446E-4,-2.211332176E-4,-5.070181214E-4
6.634005782E0,-1.466687419E-3,-8.319984772E-4,-1.728748670E-3
6.646005013E0,3.659082868E-4,2.222327748E-3,1.038470946E-4
6.658004044E0,-1.466687419E-3,-2.211332176E-4,1.038470946E-4
6.670002910E0,9.767734446E-4,-8.319984772E-4,-1.728748670E-3
6.682001374E0,-2.449569583E-4,3.897320421E-4,7.147123106E-4
6.693998906E0,-8.558222326E-4,3.444058122E-3,1.038470946E-4
6.705997371E0,-1.466687419E-3,-8.319984772E-4,7.147123106E-4
6.717995769E0,-1.466687419E-3,-2.664594213E-3,7.147123106E-4
6.729994234E0,-1.466687419E-3,-8.319984772E-4,-1.728748670E-3
6.741992699E0,1.587638748E-3,3.897320421E-4,-1.117883483E-3
6.753992530E0,-8.558222326E-4,1.000597258E-3,7.147123106E-4
6.765990661E0,3.659082868E-4,3.444058122E-3,1.325577614E-3
6.777989126E0,-1.466687419E-3,1.000597258E-3,-1.117883483E-3
6.789987591E0,-2.077552723E-3,-1.442863722E-3,1.936442801E-3
6.801986089E0,-2.077552723E-3,-1.442863722E-3,2.547307871E-3
6.813984121E0,-2.449569583E-4,-8.319984772E-4,1.936442801E-3
6.825982853E0,-2.449569583E-4,-2.664594213E-3,1.038470946E-4
6.837981385E0,-2.449569583E-4,-8.319984772E-4,1.038470946E-4
6.849979850E0,3.659082868E-4,-1.442863722E-3,-1.728748670E-3
6.861977948E0,9.767734446E-4,1.611462445E-3,1.038470946E-4
6.873975579E0,9.767734446E-4,-8.319984772E-4,1.325577614E-3
6.885973677E0,-2.449569583E-4,-2.211332176E-4,-5.070181214E-4
6.897972142E0,-2.449569583E-4,-2.664594213E-3,-5.070181214E-4
6.909969741E0,1.587638748E-3,-2.211332176E-4,1.936442801E-3
6.921969939E0,-2.449569583E-4,-2.211332176E-4,-2.339613857E-3
6.933969171E0,3.659082868E-4,-8.319984772E-4,-1.117883483E-3
6.945968003E0,-1.466687419E-3,-2.664594213E-3,1.038470946E-4
6.957966701E0,1.587638748E-3,3.897320421E-4,-1.117883483E-3
6.969965599E0,9.767734446E-4,-2.053729026E-3,-5.070181214E-4
6.981962631E0,-1.466687419E-3,-1.442863722E-3,-5.070181214E-4
6.993961163E0,3.659082868E-4,1.000597258E-3,-1.117883483E-3
7.005960628E0,-8.558222326E-4,3.444058122E-3,1.936442801E-3
7.017958860E0,1.587638748E-3,-8.319984772E-4,-1.117883483E-3
7.029958490E0,-2.449569583E-4,3.444058122E-3,7.147123106E-4
7.041958020E0,-2.449569583E-4,1.611462445E-3,-1.728748670E-3
7.053955750E0,-8.558222326E-4,3.897320421E-4,7.147123106E-4
7.065953480E0,-8.558222326E-4,3.444058122E-3,7.147123106E-4
7.077952076E0,-2.688417910E-3,5.276653916E-3,-1.117883483E-3
7.089950008E0,9.767734446E-4,1.000597258E-3,7.147123106E-4
7.101947606E0,9.767734446E-4,2.833193168E-3,3.158173291E-3
7.113947004E0,-2.449569583E-4,4.665788729E-3,6.823364645E-3
7.125945402E0,-2.077552723E-3,3.897320421E-4,9.877691045E-3
7.137943867E0,1.587638748E-3,3.897320421E-4,1.354288310E-2
7.149942332E0,3.659082868E-4,3.897320421E-4,1.232115179E-2
7.161940864E0,9.767734446E-4,1.000597258E-3,7.147123106E-4
7.173938729E0,3.659082868E-4,-5.718920380E-3,8.655959740E-3
7.185937127E0,-8.558222326E-4,1.611462445E-3,1.038470946E-4
7.197935592E0,1.587638748E-3,-8.319984772E-4,1.325577614E-3
7.209934057E0,9.767734446E-4,3.897320421E-4,-5.070181214E-4
7.221932522E0,-8.558222326E-4,-8.319984772E-4,-2.950479044E-3
7.233930653E0,-2.449569583E-4,3.897320421E-4,-1.117883483E-3
7.245929185E0,9.767734446E-4,-2.664594213E-3,1.038470946E-4
7.257927217E0,3.659082868E-4,-3.886324586E-3,-1.728748670E-3
7.269925682E0,3.659082868E-4,2.222327748E-3,-2.950479044E-3
7.281924080E0,-8.558222326E-4,1.000597258E-3,-1.117883483E-3
7.293923178E0,-2.077552723E-3,3.444058122E-3,-1.728748670E-3
7.305921643E0,-2.688417910E-3,5.276653916E-3,1.038470946E-4
7.317920608E0,-2.688417910E-3,2.222327748E-3,-2.339613857E-3
7.329919073E0,-1.466687419E-3,-2.211332176E-4,-1.728748670E-3
7.341917538E0,-8.558222326E-4,-2.211332176E-4,1.325577614E-3
7.353916236E0,-2.077552723E-3,3.897320421E-4,-2.950479044E-3
7.365914701E0,-3.299283329E-3,-8.319984772E-4,1.038470946E-4
7.377913333E0,-8.558222326E-4,1.000597258E-3,-2.339613857E-3
7.389911731E0,-3.910148516E-3,2.833193168E-3,-3.561344463E-3
7.401910196E0,-4.521013703E-3,1.611462445E-3,-7.226535585E-3
7.413908728E0,-1.796004921E-2,3.276558965E-2,-3.715893254E-2
7.425907226E0,-8.882042021E-2,1.518843025E-1,-9.519112855E-2
7.437905656E0,-1.633459777E-1,2.593966126E-1,-1.733818799E-1
7.449904319E0,2.052446082E-2,2.936050296E-1,-2.381336093E-1
7.461902649E0,-3.299283329E-3,6.509612203E-1,-2.906680107E-1
7.473900412E0,-8.698782325E-2,8.427729011E-1,-3.224330246E-1
7.485899042E0,-3.343882561E-1,7.010521889E-1,-3.517545462E-1
7.497897507E0,-5.909516811E-1,5.153491497E-1,-3.236547112E-1
7.509895972E0,-6.868574619E-1,2.972702384E-1,-1.947621554E-1
7.521894770E0,-5.793452263E-1,1.500517130E-1,1.659720764E-2
7.533894135E0,-3.557685316E-1,6.208711863E-2,2.548346519E-1
7.545892533E0,-7.354878634E-2,-5.642073601E-2,4.435920119E-1
7.557890998E0,2.007297128E-1,-1.657656133E-1,5.724845529E-1
7.569889530E0,3.955957294E-1,-1.975306123E-1,6.732773185E-1
7.581888062E0,5.477011800E-1,-2.158565670E-1,7.545223832E-1
7.593886393E0,6.539916992E-1,-1.730959862E-1,8.064459562E-1
7.605884858E0,7.443997860E-1,-1.004030332E-1,7.966721058E-1
7.617883323E0,7.957124710E-1,-3.870564327E-2,7.282552719E-1
7.629881821E0,7.889929414E-1,-1.366016828E-2,6.329602599E-1
7.641880417E0,7.175217271E-1,-3.687304631E-2,5.498825908E-1
7.653879316E0,5.806878805E-1,-4.053824022E-2,4.820765257E-1
7.665878446E0,3.907088041E-1,-9.062919021E-2,4.252660573E-1
7.677877709E0,1.915667206E-1,-1.712633967E-1,3.580708802E-1
7.689876573E0,1.563753933E-2,-2.616714537E-1,2.865996361E-1
7.701875571E0,-1.071463749E-1,-3.123732507E-1,2.481151372E-1
7.713874470E0,-2.024413645E-1,-3.734598160E-1,2.701062858E-1
7.725873136E0,-2.604735494E-1,-3.868988454E-1,3.299710751E-1
7.737871668E0,-2.506996989E-1,-3.386404812E-1,3.855598271E-1
7.749870433E0,-1.798393428E-1,-3.117624223E-1,3.971662521E-1
7.761868565E0,-1.047029123E-1,-3.001559675E-1,3.629578054E-1
7.773866097E0,-1.979264431E-2,-3.074863553E-1,2.811018825E-1
7.785864562E0,8.833050728E-2,-2.500650287E-1,1.766439080E-1
7.797862627E0,2.392142117E-1,-1.602678150E-1,6.913162023E-2
7.809861092E0,3.736045957E-1,-2.587747388E-2,2.759278379E-2
7.821860324E0,4.383562803E-1,6.269798428E-2,5.019479617E-2
7.833859789E0,4.493518770E-1,4.498289526E-2,8.073806018E-2
7.845858254E0,4.084239006E-1,4.054923542E-3,1.143356487E-1
7.857856819E0,3.644416034E-1,-4.420343041E-2,1.534310281E-1
7.869855284E0,3.540568948E-1,-1.162855327E-1,1.900829375E-1
7.881853382E0,3.565003276E-1,-1.327788830E-1,2.212370634E-1
7.893851847E0,3.534460068E-1,-1.743177325E-1,2.578889728E-1
7.905850245E0,3.467265069E-1,-2.451781034E-1,2.548346519E-1
7.917848510E0,3.290114105E-1,-2.641149163E-1,2.267348468E-1
7.929846975E0,3.174049556E-1,-2.402911633E-1,1.919155270E-1
7.941845840E0,2.960246801E-1,-2.158565670E-1,1.522092968E-1
7.953845272E0,2.722009420E-1,-1.804263741E-1,8.929017931E-2
7.965843737E0,2.489880621E-1,-1.602678150E-1,1.354288310E-2
7.977842635E0,2.123361528E-1,-1.761503369E-1,-6.342613697E-2
7.989841167E0,1.634669304E-1,-1.553809047E-1,-1.067975685E-1
8.001838799E0,1.145977080E-1,-1.541591734E-1,-1.220691949E-1
8.013836197E0,3.457436338E-2,-1.889784932E-1,-1.165714115E-1
8.025834662E0,-7.232705504E-2,-2.457889616E-1,-9.702372551E-2
8.037832693E0,-1.987761706E-1,-2.922147214E-1,-6.770219654E-2
8.049831158E0,-3.032341301E-1,-3.080972433E-1,-3.715893254E-2
8.061829788E0,-3.606554568E-1,-3.111515641E-1,1.325577614E-3
8.073827552E0,-3.802031279E-1,-3.423056602E-1,4.652960598E-2
8.085826282E0,-3.704292774E-1,-3.575772941E-1,8.012719452E-2
8.097825379E0,-3.435512483E-1,-3.459708691E-1,7.890546322E-2
8.109823975E0,-3.136188388E-1,-2.476215512E-1,4.530787840E-2
8.121822406E0,-2.794103622E-1,-1.828698367E-1,1.476461347E-2
8.133820871E0,-2.189347148E-1,-1.694308072E-1,-3.960239515E-2
8.145819336E0,-1.383005083E-1,-1.602678150E-1,-1.202366054E-1
8.157817368E0,-6.255321205E-2,-7.047063112E-2,-1.843774617E-1
8.169815833E0,8.307156153E-3,3.948510811E-2,-2.100338042E-1
8.181814698E0,6.572849303E-2,1.127889380E-1,-2.222511023E-1
8.193814096E0,1.023804024E-1,2.019752711E-1,-2.167533040E-1
8.205812561E0,1.317019314E-1,2.758899629E-1,-1.990382224E-1
8.217811492E0,1.616343409E-1,3.436960280E-1,-1.727710068E-1
8.229809957E0,2.123361528E-1,3.620219529E-1,-1.471146643E-1
8.241808089E0,2.770878673E-1,3.540807068E-1,-1.300104558E-1
8.253806621E0,3.448939323E-1,3.565241694E-1,-1.159605458E-1
8.265805019E0,4.047586918E-1,3.424742818E-1,-9.152594209E-2
8.277803384E0,4.432432353E-1,3.284243643E-1,-5.548489094E-2
8.289802882E0,4.634017646E-1,3.620219529E-1,1.965153590E-2
8.301801780E0,4.438540637E-1,3.858456910E-1,7.279681414E-2
8.313799245E0,3.937631249E-1,3.931760788E-1,8.257065713E-2
8.325797710E0,3.473373652E-1,3.986738622E-1,7.768373191E-2
8.337796242E0,3.406178653E-1,4.157781005E-1,5.508171767E-2
8.349793673E0,3.662742078E-1,4.414344430E-1,-4.783074837E-3
8.361792005E0,3.937631249E-1,4.261628091E-1,-7.808690518E-2
8.373790470E0,3.803240955E-1,4.298279881E-1,-1.177931428E-1
8.385788935E0,3.064093888E-1,4.304388762E-1,-8.236295730E-2
8.397787400E0,1.909558773E-1,3.589676321E-1,3.158173291E-3
8.409786932E0,6.450676173E-2,2.429032326E-1,8.318151534E-2
8.421785030E0,-2.162523940E-2,1.714320034E-1,1.289964169E-1
8.433784362E0,-4.728158191E-2,5.903279409E-2,1.473223716E-1
8.445782827E0,2.198504051E-3,-6.940650754E-3,1.711461246E-1
8.457781058E0,9.871520847E-2,-4.664689302E-2,1.784764975E-1
8.469778554E0,1.836254895E-1,-8.329880238E-2,1.589288116E-1
8.481777651E0,2.648705542E-1,-1.488189865E-2,1.387702674E-1
8.493775448E0,3.583329320E-1,1.592146903E-1,1.412137151E-1
8.505774178E0,4.652343690E-1,3.149853349E-1,1.448789090E-1
8.517773075E0,5.886291265E-1,4.481539726E-1,1.308290064E-1
8.529771440E0,7.309607267E-1,5.306208134E-1,1.051726714E-1
8.541770138E0,8.500794768E-1,5.611640215E-1,8.318151534E-2
8.553769103E0,9.178854823E-1,5.336751342E-1,5.202739313E-2
8.565767568E0,9.197180867E-1,4.921362698E-1,9.266825393E-3
8.577765699E0,8.555772901E-1,3.901217580E-1,-4.632190987E-2
8.589764364E0,7.004174590E-1,2.245772779E-1,-1.043541133E-1
8.601762596E0,4.554605186E-1,6.453058869E-2,-1.281778514E-1
8.613761494E0,1.927884668E-1,-3.076439537E-2,-8.358469605E-2
8.625759392E0,-1.918178052E-2,-9.062919021E-2,-2.249816619E-2
8.637757724E0,-1.431874186E-1,-1.388875395E-1,3.431230038E-2
8.649755322E0,-1.725089550E-1,-9.857043624E-2,9.112276882E-2
8.661753854E0,-1.437982917E-1,-4.847948998E-2,1.454897821E-1
8.673751685E0,-6.866186857E-2,6.498384289E-3,1.955807209E-1
8.685750781E0,9.767734446E-4,1.030150875E-1,1.949698627E-1
8.697750211E0,9.199569374E-2,1.934231520E-1,1.357159317E-1
8.707750542E0,1.805711538E-1,2.154142857E-1,6.729902327E-2
8.719749673E0,2.734226584E-1,1.757080555E-1,1.904067025E-2
8.731749503E0,3.180158436E-1,1.158432588E-1,2.547307871E-3
8.741749635E0,2.990790009E-1,7.613702118E-2,8.655959740E-3
8.753749398E0,2.117252797E-1,2.421347611E-2,1.232115179E-2
8.765748798E0,9.382829070E-2,8.941845968E-3,1.720807515E-2
8.777748198E0,-1.612745225E-2,2.665693685E-2,4.042095318E-2
8.789747529E0,-7.538138330E-2,5.842192844E-2,6.852075458E-2
8.801747126E0,-6.072061509E-2,1.140106693E-1,5.141652748E-2
8.813746124E0,-1.918178052E-2,1.915905625E-1,-1.516778395E-2
8.825744990E0,3.518522531E-2,2.435141057E-1,-7.258912176E-2
8.837743623E0,6.817194819E-2,2.361837178E-1,-5.365229398E-2
8.849742088E0,8.038925380E-2,1.769298017E-1,4.408614337E-2
8.861739620E0,8.405444026E-2,1.133998036E-1,1.827525496E-1
8.873737618E0,6.389589608E-2,5.720020086E-2,2.584998608E-1
8.885736083E0,1.013975218E-2,-2.465574257E-2,2.475042790E-1
8.897734981E0,-3.995119780E-2,-6.130765751E-2,2.151284218E-1
8.909733513E0,-6.744012982E-2,-8.085534722E-2,1.772547662E-1
8.921732644E0,-7.477051765E-2,-8.024448156E-2,1.241094917E-1
8.933731543E0,-6.621840596E-2,-2.832093462E-2,5.508171767E-2
8.945730008E0,-6.866186857E-2,9.263038635E-2,-7.837400772E-3
8.957728473E0,-8.026830107E-2,1.909796894E-1,-6.525873393E-2
8.969726871E0,-8.698782325E-2,2.661161125E-1,-1.293995827E-1
8.981724603E0,-7.721398026E-2,3.687414825E-1,-1.880426556E-1
8.993723101E0,-4.178379476E-2,4.029499292E-1,-2.320249528E-1
9.005721633E0,-4.521013703E-3,3.754610121E-1,-2.503508925E-1
9.017720498E0,2.198504051E-3,2.984919846E-1,-2.735637724E-1
9.029718529E0,-1.673831977E-2,1.567712426E-1,-3.224330246E-1
9.039719194E0,-4.972504079E-2,2.543520741E-2,-3.163243532E-1
9.051717659E0,-9.981599450E-2,-2.526661009E-2,-2.173641771E-1
9.063715624E0,-1.431874186E-1,-4.298169911E-2,-1.293995827E-1
9.075713689E0,-1.951109767E-1,2.299174666E-2,-9.091507643E-2
9.087712587E0,-2.439801991E-1,7.552615553E-2,-1.293995827E-1
9.099709919E0,-2.592518330E-1,7.980221510E-2,-1.972056329E-1
