"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.669444579E0,5.123748183E-1,-1.010383964E0,9.833286285E0
4.681443977E0,5.626545548E-1,-9.888355136E-1,9.806949615E0
4.693442442E0,5.937801600E-1,-9.912297726E-1,9.783006668E0
4.705440440E0,5.722316504E-1,-9.648927450E-1,9.744698524E0
4.717438538E0,4.812492430E-1,-9.864411950E-1,9.759063721E0
4.729436970E0,4.716721475E-1,-9.888355136E-1,9.804554939E0
4.741435502E0,4.573064744E-1,-9.840469360E-1,9.838075638E0
4.753433600E0,4.453351200E-1,-9.457385540E-1,9.785401344E0
4.765432465E0,4.525179267E-1,-9.433442950E-1,9.751881599E0
4.777430530E0,4.884320498E-1,-1.007989645E0,9.768641472E0
4.789428995E0,4.884320498E-1,-1.048692346E0,9.806949615E0
4.801426526E0,4.405465722E-1,-1.034326673E0,9.806949615E0
4.813425291E0,4.860377908E-1,-1.043903828E0,9.814132690E0
4.825423888E0,5.626545548E-1,-1.041509509E0,9.818921089E0
4.837423385E0,5.674431324E-1,-1.060663700E0,9.833286285E0
4.849422082E0,5.267404318E-1,-1.022355318E0,9.883566856E0
4.861421612E0,3.830839694E-2,-1.067846537E0,9.562733650E0
4.873419842E0,1.098972082E0,-1.242628574E0,9.775823593E0
4.885418639E0,5.746259689E-1,-1.166011810E0,9.641744614E0
4.897417104E0,4.309694469E-2,-9.577099085E-1,9.998491287E0
4.909415569E0,5.411061049E-1,-1.156434774E0,9.979337692E0
4.921413667E0,9.289786220E-1,-1.321639657E0,9.833286285E0
4.933412565E0,7.925049663E-1,-1.187560320E0,9.802161217E0
4.945410730E0,4.860377908E-1,-1.041509509E0,9.809344292E0
4.957409195E0,7.087053657E-1,-1.182771802E0,9.847652435E0
4.969407593E0,7.565908432E-1,-1.194743156E0,9.775823593E0
4.981405491E0,6.153286099E-1,-1.146857619E0,9.756669998E0
4.993403090E0,7.087053657E-1,-1.019961119E0,9.783006668E0
5.005400955E0,7.972934842E-1,-1.012778282E0,9.708784103E0
5.017399353E0,7.302538157E-1,-1.067846537E0,9.703995705E0
5.029397618E0,5.985686779E-1,-1.070240855E0,9.727938652E0
5.041397016E0,5.794144869E-1,-1.019961119E0,9.747093201E0
5.053396414E0,6.344828010E-1,-1.012778282E0,9.761458397E0
5.065395512E0,6.344828010E-1,-1.060663700E0,9.763853073E0
5.077393977E0,5.698373914E-1,-1.072635174E0,9.809344292E0
5.089392709E0,5.147690773E-1,-1.082212210E0,9.790189743E0
5.101390241E0,5.865973234E-1,-1.115732074E0,9.783006668E0
5.113388706E0,5.554717779E-1,-1.096577883E0,9.775823593E0
5.125387104E0,4.836435020E-1,-1.106154919E0,9.756669998E0
5.137385569E0,5.506832004E-1,-1.144463301E0,9.814132690E0
5.149385167E0,5.650488734E-1,-1.177983165E0,9.859623909E0
5.161383699E0,5.506832004E-1,-1.213897347E0,9.850046158E0
5.173382097E0,5.578660369E-1,-1.206714511E0,9.828497887E0
5.185380562E0,6.129343510E-1,-1.170800328E0,9.828497887E0
5.197379027E0,5.842030644E-1,-1.118126392E0,9.823709488E0
5.209376392E0,5.937801600E-1,-1.101366401E0,9.802161217E0
5.221375889E0,5.961744189E-1,-1.134886265E0,9.742303848E0
5.233374552E0,5.961744189E-1,-1.139674783E0,9.732727051E0
5.245373282E0,5.458946824E-1,-1.122914910E0,9.735121727E0
5.257372012E0,5.722316504E-1,-1.067846537E0,9.761458397E0
5.269371009E0,5.602602959E-1,-1.072635174E0,9.804554939E0
5.281369740E0,5.243461728E-1,-1.118126392E0,9.869200706E0
5.293368205E0,4.453351200E-1,-1.154040456E0,9.873989105E0
5.305366670E0,4.692778587E-1,-1.134886265E0,9.763853073E0
5.317365135E0,4.860377908E-1,-1.039115310E0,9.749486923E0
5.329363166E0,5.051919818E-1,-1.051086664E0,9.737515450E0
5.341360498E0,5.267404318E-1,-1.110943556E0,9.778218269E0
5.353358963E0,4.549122155E-1,-1.199531674E0,9.857229233E0
5.365356661E0,4.357580245E-1,-1.182771802E0,9.845257759E0
5.377355059E0,5.027977228E-1,-1.091789365E0,9.850046158E0
5.389353524E0,5.171633363E-1,-1.053480864E0,9.797372818E0
5.401351956E0,5.291347504E-1,-1.106154919E0,9.756669998E0
5.413349588E0,5.387118459E-1,-1.154040456E0,9.747093201E0
5.425348820E0,5.171633363E-1,-1.130097747E0,9.816526413E0
5.437347218E0,5.315290093E-1,-1.070240855E0,9.826104164E0
5.449345815E0,5.554717779E-1,-1.094183564E0,9.838075638E0
5.461345479E0,5.530774593E-1,-1.067846537E0,9.806949615E0
5.473345245E0,5.315290093E-1,-1.091789365E0,9.778218269E0
5.485344441E0,5.099805593E-1,-1.091789365E0,9.742303848E0
5.497343771E0,5.171633363E-1,-1.072635174E0,9.742303848E0
5.509342969E0,5.171633363E-1,-1.084606528E0,9.771035194E0
5.521341300E0,5.315290093E-1,-1.091789365E0,9.794978142E0
5.533340100E0,5.363175869E-1,-1.089395046E0,9.809344292E0
5.545338565E0,4.788549542E-1,-1.118126392E0,9.814132690E0
5.557337030E0,5.099805593E-1,-1.120520592E0,9.835680962E0
5.569335528E0,5.243461728E-1,-1.122914910E0,9.869200706E0
5.581334659E0,5.411061049E-1,-1.084606528E0,9.835680962E0
5.593333124E0,5.051919818E-1,-1.089395046E0,9.797372818E0
5.605331389E0,5.363175869E-1,-1.098972082E0,9.768641472E0
5.617329854E0,5.171633363E-1,-1.120520592E0,9.761458397E0
5.629329219E0,5.458946824E-1,-1.110943556E0,9.735121727E0
5.641327617E0,5.530774593E-1,-1.087000728E0,9.811738014E0
5.653326082E0,5.315290093E-1,-1.087000728E0,9.869200706E0
5.665325113E0,5.530774593E-1,-1.103760719E0,9.842864037E0
5.677323645E0,5.195576549E-1,-1.091789365E0,9.792584419E0
5.689322176E0,5.267404318E-1,-1.079817891E0,9.771035194E0
5.701319708E0,5.506832004E-1,-1.041509509E0,9.754275322E0
5.713318173E0,5.363175869E-1,-1.051086664E0,9.756669998E0
5.725316338E0,5.267404318E-1,-1.051086664E0,9.739910126E0
5.737314736E0,5.267404318E-1,-1.065452337E0,9.754275322E0
5.749312134E0,5.267404318E-1,-1.084606528E0,9.797372818E0
5.761311799E0,5.123748183E-1,-1.087000728E0,9.835680962E0
5.773310264E0,4.980091453E-1,-1.096577883E0,9.888355255E0
5.785308729E0,5.075862408E-1,-1.113337755E0,9.881172180E0
5.797307127E0,5.195576549E-1,-1.096577883E0,9.816526413E0
5.809305592E0,5.435003638E-1,-1.089395046E0,9.771035194E0
5.821303724E0,5.387118459E-1,-1.048692346E0,9.763853073E0
5.833302256E0,5.027977228E-1,-1.077423692E0,9.761458397E0
5.845300852E0,5.219519138E-1,-1.065452337E0,9.780612946E0
5.857299515E0,5.626545548E-1,-1.106154919E0,9.818921089E0
5.869298178E0,5.554717779E-1,-1.077423692E0,9.847652435E0
5.881296041E0,5.482889414E-1,-1.043903828E0,9.835680962E0
5.893294637E0,5.698373914E-1,-1.041509509E0,9.792584419E0
5.905293102E0,5.506832004E-1,-1.027143836E0,9.754275322E0
5.917291634E0,5.626545548E-1,-1.039115310E0,9.718361855E0
5.929290166E0,5.889915824E-1,-1.031932473E0,9.749486923E0
5.941289564E0,5.626545548E-1,-1.041509509E0,9.787795067E0
5.953287962E0,5.411061049E-1,-1.029538155E0,9.816526413E0
5.965286427E0,5.411061049E-1,-1.065452337E0,9.833286285E0
5.977284892E0,5.315290093E-1,-1.060663700E0,9.835680962E0
5.989283357E0,4.908263385E-1,-1.067846537E0,9.821314812E0
6.001280822E0,5.004034638E-1,-1.043903828E0,9.818921089E0
6.013279354E0,5.219519138E-1,-1.039115310E0,9.821314812E0
6.025277286E0,5.387118459E-1,-1.041509509E0,9.830892563E0
6.037275751E0,5.123748183E-1,-1.039115310E0,9.804554939E0
6.049274149E0,5.506832004E-1,-1.027143836E0,9.787795067E0
6.061273581E0,5.650488734E-1,-1.010383964E0,9.790189743E0
6.073272046E0,5.602602959E-1,-1.003201127E0,9.768641472E0
6.085271111E0,5.913859010E-1,-9.624984860E-1,9.727938652E0
6.097269576E0,5.746259689E-1,-9.529213905E-1,9.696812630E0
6.109267974E0,5.889915824E-1,-9.601042271E-1,9.756669998E0
6.121266006E0,5.770202279E-1,-1.019961119E0,9.816526413E0
6.133264471E0,5.530774593E-1,-1.041509509E0,9.864412308E0
6.145262936E0,5.291347504E-1,-1.039115310E0,9.897932053E0
6.157261334E0,5.722316504E-1,-9.888355136E-1,9.828497887E0
6.169259832E0,5.602602959E-1,-9.984126091E-1,9.725543976E0
6.181258764E0,5.554717779E-1,-9.984126091E-1,9.699207306E0
6.193257229E0,5.219519138E-1,-1.017566800E0,9.725543976E0
6.205256227E0,5.435003638E-1,-1.043903828E0,9.821314812E0
6.217254692E0,5.051919818E-1,-1.019961119E0,9.931451797E0
6.229253157E0,4.644893110E-1,-1.010383964E0,9.929058075E0
6.241251689E0,5.554717779E-1,-1.003201127E0,9.914691925E0
6.253250352E0,5.842030644E-1,-1.007989645E0,9.797372818E0
6.265248415E0,6.033572555E-1,-9.696813226E-1,9.687235832E0
6.277247078E0,5.482889414E-1,-9.217957854E-1,9.660899162E0
6.289245775E0,5.506832004E-1,-9.409499764E-1,9.751881599E0
6.301243438E0,5.554717779E-1,-9.624984860E-1,9.840469360E0
6.313241836E0,6.201171875E-1,-9.936240315E-1,9.881172180E0
6.325239868E0,6.560313106E-1,-9.553156495E-1,9.835680962E0
6.337238400E0,6.153286099E-1,-9.241901040E-1,9.730332375E0
6.349237365E0,5.842030644E-1,-9.265843630E-1,9.641744614E0
6.361236263E0,5.650488734E-1,-9.744698405E-1,9.706390381E0
6.373234728E0,6.201171875E-1,-1.012778282E0,9.818921089E0
6.385233359E0,5.985686779E-1,-1.010383964E0,9.924268723E0
6.397231824E0,5.458946824E-1,-1.022355318E0,9.902720451E0
6.409229722E0,4.932205975E-1,-1.024749637E0,9.890748978E0
6.421227787E0,5.195576549E-1,-1.034326673E0,9.847652435E0
6.433226319E0,5.626545548E-1,-1.012778282E0,9.761458397E0
6.445225050E0,5.506832004E-1,-9.912297726E-1,9.735121727E0
6.457223515E0,5.339232683E-1,-9.792584181E-1,9.778218269E0
6.469221980E0,5.578660369E-1,-9.696813226E-1,9.811738014E0
6.481221278E0,6.225114465E-1,-9.146129489E-1,9.876383781E0
6.493219809E0,5.722316504E-1,-9.265843630E-1,9.842864037E0
6.505218639E0,5.315290093E-1,-8.858816624E-1,9.809344292E0
6.517217469E0,6.057515144E-1,-9.050358534E-1,9.735121727E0
6.529217067E0,6.249057055E-1,-9.337671995E-1,9.723150253E0
6.541217298E0,6.823683381E-1,-9.194015265E-1,9.735121727E0
6.553217128E0,6.560313106E-1,-9.337671995E-1,9.763853073E0
6.565216791E0,6.105400920E-1,-9.505270720E-1,9.821314812E0
6.575216823E0,5.818088055E-1,-9.984126091E-1,9.835680962E0
6.587216287E0,5.794144869E-1,-9.768640995E-1,9.838075638E0
6.599215551E0,5.937801600E-1,-9.553156495E-1,9.811738014E0
6.611213149E0,5.889915824E-1,-9.098244309E-1,9.811738014E0
6.623212015E0,5.506832004E-1,-9.409499764E-1,9.804554939E0
6.635210614E0,4.908263385E-1,-9.601042271E-1,9.823709488E0
6.647209079E0,4.956148863E-1,-9.481328130E-1,9.838075638E0
6.659207477E0,5.147690773E-1,-8.930644989E-1,9.857229233E0
6.671206875E0,5.195576549E-1,-8.763045669E-1,9.845257759E0
6.683205440E0,4.908263385E-1,-8.763045669E-1,9.814132690E0
6.695203905E0,4.956148863E-1,-9.026415944E-1,9.802161217E0
6.707202370E0,5.123748183E-1,-9.002473354E-1,9.804554939E0
6.719200768E0,5.770202279E-1,-8.356019258E-1,9.778218269E0
6.731199233E0,5.722316504E-1,-7.972934842E-1,9.787795067E0
6.743197765E0,5.770202279E-1,-8.044763207E-1,9.775823593E0
6.755196297E0,5.961744189E-1,-8.451790214E-1,9.794978142E0
6.767194695E0,6.201171875E-1,-8.571503758E-1,9.763853073E0
6.779193160E0,6.009629965E-1,-8.882759809E-1,9.775823593E0
6.791190892E0,5.985686779E-1,-8.643332124E-1,9.797372818E0
6.803188923E0,6.249057055E-1,-8.834874034E-1,9.826104164E0
6.815187321E0,5.937801600E-1,-9.098244309E-1,9.802161217E0
6.827185619E0,6.081457734E-1,-9.313728809E-1,9.835680962E0
6.839184151E0,5.746259689E-1,-9.720755816E-1,9.854835510E0
6.851183416E0,6.368771195E-1,-9.289786220E-1,9.852440834E0
6.863183114E0,6.608198285E-1,-8.978530765E-1,9.811738014E0
6.875181512E0,6.823683381E-1,-8.739103079E-1,9.785401344E0
6.887180144E0,6.823683381E-1,-8.930644989E-1,9.768641472E0
6.899178609E0,6.464542150E-1,-9.170072675E-1,9.778218269E0
6.911176141E0,6.560313106E-1,-9.217957854E-1,9.794978142E0
6.923174072E0,6.177229285E-1,-8.810931444E-1,9.816526413E0
6.935172604E0,6.033572555E-1,-8.284190893E-1,9.811738014E0
6.947171069E0,5.650488734E-1,-8.308133483E-1,9.804554939E0
6.959169534E0,5.147690773E-1,-8.691217303E-1,9.790189743E0
6.971167932E0,5.315290093E-1,-8.643332124E-1,9.816526413E0
6.983166162E0,5.578660369E-1,-8.308133483E-1,9.859623909E0
6.995164825E0,6.129343510E-1,-7.805336118E-1,9.816526413E0
7.007163555E0,6.057515144E-1,-7.829278708E-1,9.821314812E0
7.019162218E0,5.027977228E-1,-8.284190893E-1,9.749486923E0
7.031161314E0,5.123748183E-1,-8.427847624E-1,9.737515450E0
7.043159812E0,6.057515144E-1,-8.188419938E-1,9.775823593E0
7.055158277E0,5.985686779E-1,-8.044763207E-1,9.799766541E0
7.067156742E0,5.674431324E-1,-8.403904438E-1,9.862017632E0
7.079155140E0,5.674431324E-1,-8.858816624E-1,9.876383781E0
7.091154105E0,6.416656375E-1,-9.026415944E-1,9.862017632E0
7.103152637E0,6.344828010E-1,-8.236305118E-1,9.804554939E0
7.115151102E0,6.201171875E-1,-8.092648983E-1,9.754275322E0
7.127149500E0,6.225114465E-1,-8.356019258E-1,9.725543976E0
7.139147965E0,6.560313106E-1,-8.499675393E-1,9.794978142E0
7.151145730E0,7.039167881E-1,-8.379961848E-1,9.811738014E0
7.163144195E0,7.110996246E-1,-7.805336118E-1,9.763853073E0
7.175142660E0,7.182824612E-1,-7.805336118E-1,9.778218269E0
7.187141125E0,7.110996246E-1,-8.308133483E-1,9.773429871E0
7.199139590E0,6.560313106E-1,-8.308133483E-1,9.778218269E0
7.211137822E0,6.225114465E-1,-8.523618579E-1,9.792584419E0
7.223135920E0,6.320885420E-1,-8.810931444E-1,9.806949615E0
7.235134318E0,6.392713785E-1,-8.643332124E-1,9.816526413E0
7.247132783E0,6.392713785E-1,-8.595446348E-1,9.830892563E0
7.259131315E0,6.632141471E-1,-8.906702399E-1,9.806949615E0
7.271130713E0,6.871568561E-1,-9.361614585E-1,9.809344292E0
7.283129478E0,7.230709791E-1,-9.648927450E-1,9.823709488E0
7.295127943E0,7.518022656E-1,-9.577099085E-1,9.838075638E0
7.307126408E0,7.374366522E-1,-9.385557175E-1,9.838075638E0
7.319124840E0,7.206767201E-1,-8.978530765E-1,9.840469360E0
7.331122805E0,6.991282701E-1,-9.194015265E-1,9.806949615E0
7.343120803E0,6.608198285E-1,-8.810931444E-1,9.792584419E0
7.355119335E0,6.296942830E-1,-8.954587579E-1,9.799766541E0
7.367117633E0,6.009629965E-1,-8.715160489E-1,9.802161217E0
7.379116329E0,6.129343510E-1,-8.547561169E-1,9.792584419E0
7.391115425E0,6.344828010E-1,-8.427847624E-1,9.816526413E0
7.403114555E0,6.081457734E-1,-8.260248303E-1,9.830892563E0
7.415113218E0,5.746259689E-1,-8.571503758E-1,9.828497887E0
7.427111882E0,5.722316504E-1,-8.595446348E-1,9.787795067E0
7.439110280E0,6.488484740E-1,-8.308133483E-1,9.732727051E0
7.451109145E0,7.063110471E-1,-7.877163887E-1,9.780612946E0
7.463107177E0,6.895511150E-1,-8.523618579E-1,9.787795067E0
7.475105642E0,6.656084061E-1,-9.002473354E-1,9.835680962E0
7.487103340E0,6.392713785E-1,-9.577099085E-1,9.646533012E0
7.499101805E0,7.589851022E-1,-8.475732803E-1,9.775823593E0
7.511099004E0,7.709565163E-1,-8.116591573E-1,9.943423271E0
7.523097902E0,4.644893110E-1,-9.648927450E-1,9.759063721E0
7.535096367E0,4.189980924E-1,-9.696813226E-1,9.780612946E0
7.547095665E0,6.871568561E-1,-8.332076073E-1,9.878777504E0
7.559094130E0,7.422251701E-1,-8.020820618E-1,9.816526413E0
7.569094162E0,6.680026650E-1,-8.403904438E-1,9.794978142E0
7.581092627E0,5.554717779E-1,-9.337671995E-1,9.739910126E0
7.593091257E0,5.578660369E-1,-9.122186899E-1,9.739910126E0
7.605090122E0,6.201171875E-1,-8.164477348E-1,9.818921089E0
7.617089120E0,7.134938836E-1,-8.308133483E-1,9.773429871E0
7.629088017E0,7.015225291E-1,-8.858816624E-1,9.773429871E0
7.641087213E0,6.225114465E-1,-9.361614585E-1,9.715967178E0
7.653086311E0,7.733507752E-1,-8.954587579E-1,9.828497887E0
7.665085276E0,8.044763207E-1,-8.834874034E-1,9.809344292E0
7.677084076E0,7.254652381E-1,-8.954587579E-1,9.845257759E0
7.689081607E0,6.464542150E-1,-9.864411950E-1,9.783006668E0
7.701080072E0,6.632141471E-1,-1.065452337E0,9.787795067E0
7.713078537E0,6.440598965E-1,-9.529213905E-1,9.790189743E0
7.725077002E0,6.057515144E-1,-9.170072675E-1,9.787795067E0
7.737075400E0,6.775797606E-1,-8.906702399E-1,9.775823593E0
7.749074732E0,6.177229285E-1,-9.194015265E-1,9.790189743E0
7.761073264E0,5.937801600E-1,-9.194015265E-1,9.876383781E0
7.773071796E0,5.985686779E-1,-9.074301720E-1,9.905115128E0
7.785070261E0,5.889915824E-1,-8.810931444E-1,9.883566856E0
7.797068659E0,5.027977228E-1,-9.768640995E-1,9.701601982E0
7.809066390E0,5.147690773E-1,-9.648927450E-1,9.737515450E0
7.821065122E0,5.578660369E-1,-9.696813226E-1,9.766246796E0
7.833063587E0,6.632141471E-1,-9.912297726E-1,9.854835510E0
7.845061952E0,6.201171875E-1,-9.792584181E-1,9.885960579E0
7.857060484E0,6.057515144E-1,-9.984126091E-1,9.893143654E0
7.869060082E0,6.105400920E-1,-9.601042271E-1,9.852440834E0
7.881058280E0,6.344828010E-1,-9.313728809E-1,9.747093201E0
7.893056678E0,6.392713785E-1,-8.858816624E-1,9.732727051E0
7.905055143E0,5.147690773E-1,-8.906702399E-1,9.701601982E0
7.917053608E0,5.650488734E-1,-8.427847624E-1,9.780612946E0
7.929051740E0,5.626545548E-1,-8.834874034E-1,9.787795067E0
7.941050205E0,5.171633363E-1,-8.691217303E-1,9.823709488E0
7.953048603E0,4.620950520E-1,-8.834874034E-1,9.802161217E0
7.965047101E0,4.956148863E-1,-8.954587579E-1,9.802161217E0
7.977045566E0,4.932205975E-1,-9.098244309E-1,9.787795067E0
7.989043697E0,4.932205975E-1,-9.217957854E-1,9.792584419E0
8.001042060E0,5.506832004E-1,-9.217957854E-1,9.802161217E0
8.013040790E0,5.315290093E-1,-9.553156495E-1,9.830892563E0
8.025039520E0,4.884320498E-1,-9.912297726E-1,9.850046158E0
8.037038183E0,4.453351200E-1,-9.984126091E-1,9.833286285E0
8.049037447E0,4.381522834E-1,-9.672870040E-1,9.857229233E0
8.061036112E0,4.285751879E-1,-9.265843630E-1,9.850046158E0
8.073034577E0,4.668835998E-1,-9.002473354E-1,9.811738014E0
8.085033042E0,4.070267081E-1,-8.763045669E-1,9.802161217E0
8.097031507E0,3.280156553E-1,-8.954587579E-1,9.797372818E0
8.109028939E0,3.711125851E-1,-9.002473354E-1,9.799766541E0
8.121027437E0,3.998439014E-1,-9.074301720E-1,9.830892563E0
8.133025902E0,4.237866402E-1,-8.930644989E-1,9.814132690E0
8.145024367E0,4.956148863E-1,-8.930644989E-1,9.830892563E0
8.157022765E0,5.458946824E-1,-9.337671995E-1,9.806949615E0
8.169022330E0,5.554717779E-1,-9.433442950E-1,9.814132690E0
8.181020862E0,5.626545548E-1,-9.601042271E-1,9.785401344E0
8.193019327E0,5.147690773E-1,-9.577099085E-1,9.787795067E0
8.205017725E0,4.740664065E-1,-9.122186899E-1,9.778218269E0
8.217016190E0,4.549122155E-1,-9.265843630E-1,9.792584419E0
8.229013322E0,4.405465722E-1,-9.050358534E-1,9.802161217E0
8.241011787E0,3.950553536E-1,-9.074301720E-1,9.811738014E0
8.253010252E0,3.711125851E-1,-9.026415944E-1,9.838075638E0
8.265008717E0,3.663240373E-1,-9.074301720E-1,9.835680962E0
8.277007249E0,3.639297783E-1,-8.978530765E-1,9.790189743E0
8.289006381E0,3.806896806E-1,-8.882759809E-1,9.768641472E0
8.301004846E0,4.573064744E-1,-8.834874034E-1,9.794978142E0
8.313003244E0,4.381522834E-1,-9.002473354E-1,9.828497887E0
8.325001242E0,3.926610649E-1,-9.194015265E-1,9.854835510E0
8.336999707E0,4.549122155E-1,-9.170072675E-1,9.842864037E0
8.348998106E0,4.668835998E-1,-9.289786220E-1,9.826104164E0
8.360996504E0,4.477293789E-1,-9.289786220E-1,9.804554939E0
8.372994969E0,4.764606953E-1,-9.385557175E-1,9.768641472E0
8.384993901E0,4.908263385E-1,-9.457385540E-1,9.763853073E0
8.396992399E0,5.411061049E-1,-9.936240315E-1,9.809344292E0
8.408990462E0,5.171633363E-1,-1.000806928E0,9.854835510E0
8.420989125E0,4.213923812E-1,-1.017566800E0,9.895537376E0
8.432987855E0,4.046324492E-1,-1.046298146E0,9.871595383E0
8.444986518E0,3.998439014E-1,-9.936240315E-1,9.850046158E0
8.456985148E0,3.806896806E-1,-9.457385540E-1,9.828497887E0
8.468984479E0,3.304099143E-1,-9.313728809E-1,9.821314812E0
8.480982944E0,3.112557232E-1,-9.481328130E-1,9.814132690E0
8.492981409E0,3.423812985E-1,-9.409499764E-1,9.799766541E0
8.504979941E0,3.854782581E-1,-9.194015265E-1,9.804554939E0
8.516978339E0,4.525179267E-1,-8.906702399E-1,9.821314812E0
8.528977104E0,4.716721475E-1,-8.930644989E-1,9.811738014E0
8.540975402E0,4.142095447E-1,-9.289786220E-1,9.790189743E0
8.552973867E0,4.453351200E-1,-9.265843630E-1,9.766246796E0
8.564971832E0,4.357580245E-1,-9.002473354E-1,9.785401344E0
8.576970297E0,4.668835998E-1,-9.146129489E-1,9.766246796E0
8.588967695E0,4.836435020E-1,-9.098244309E-1,9.766246796E0
8.600966927E0,4.788549542E-1,-9.505270720E-1,9.792584419E0
8.612965392E0,4.237866402E-1,-9.385557175E-1,9.814132690E0
8.624964223E0,3.639297783E-1,-9.577099085E-1,9.816526413E0
8.636962820E0,3.351984620E-1,-9.768640995E-1,9.840469360E0
8.648962517E0,3.016786277E-1,-9.888355136E-1,9.826104164E0
8.660961247E0,3.328042030E-1,-9.984126091E-1,9.833286285E0
8.672960845E0,3.878725171E-1,-1.039115310E0,9.828497887E0
8.684960709E0,3.830839694E-1,-1.000806928E0,9.847652435E0
8.696960539E0,3.232271075E-1,-1.015172482E0,9.869200706E0
8.708959336E0,3.232271075E-1,-1.007989645E0,9.869200706E0
8.720958934E0,3.088614643E-1,-1.012778282E0,9.871595383E0
8.732958197E0,3.256213665E-1,-9.960182905E-1,9.833286285E0
8.744957328E0,3.759011328E-1,-9.601042271E-1,9.797372818E0
8.756955925E0,4.046324492E-1,-9.361614585E-1,9.792584419E0
8.768954725E0,3.950553536E-1,-9.553156495E-1,9.787795067E0
8.780953190E0,3.711125851E-1,-9.457385540E-1,9.771035194E0
8.792951655E0,3.447755575E-1,-9.265843630E-1,9.790189743E0
8.804950087E0,3.232271075E-1,-9.241901040E-1,9.790189743E0
8.816948985E0,3.495641351E-1,-9.146129489E-1,9.792584419E0
8.828948316E0,3.471698463E-1,-9.289786220E-1,9.804554939E0
8.840946781E0,3.567469418E-1,-9.577099085E-1,9.797372818E0
8.852945313E0,3.304099143E-1,-9.529213905E-1,9.818921089E0
8.864943811E0,3.136500120E-1,-9.672870040E-1,9.818921089E0
8.876942209E0,2.825244367E-1,-9.672870040E-1,9.816526413E0
8.888940674E0,3.232271075E-1,-9.984126091E-1,9.833286285E0
8.900939139E0,2.849186957E-1,-9.984126091E-1,9.828497887E0
8.912937604E0,3.064671755E-1,-9.792584181E-1,9.835680962E0
8.924936069E0,3.112557232E-1,-9.648927450E-1,9.826104164E0
8.936934534E0,3.447755575E-1,-9.912297726E-1,9.816526413E0
8.948932132E0,3.830839694E-1,-9.720755816E-1,9.823709488E0
8.960930597E0,3.759011328E-1,-9.792584181E-1,9.802161217E0
8.972929062E0,3.687183261E-1,-9.888355136E-1,9.802161217E0
8.984927460E0,3.232271075E-1,-9.577099085E-1,9.799766541E0
8.996925925E0,3.208328187E-1,-9.601042271E-1,9.814132690E0
9.008924390E0,3.256213665E-1,-9.792584181E-1,9.818921089E0
9.020923222E0,3.591412306E-1,-9.984126091E-1,9.811738014E0
9.032921620E0,3.471698463E-1,-9.792584181E-1,9.794978142E0
9.044920385E0,3.184385598E-1,-9.672870040E-1,9.823709488E0
9.056918850E0,2.968900800E-1,-9.888355136E-1,9.811738014E0
9.068918382E0,3.064671755E-1,-1.003201127E0,9.809344292E0
9.080916247E0,3.088614643E-1,-9.768640995E-1,9.809344292E0
9.092914712E0,3.040728867E-1,-9.912297726E-1,9.816526413E0
9.104913511E0,3.064671755E-1,-9.888355136E-1,9.826104164E0
9.116912042E0,3.591412306E-1,-9.960182905E-1,9.818921089E0
9.128910272E0,3.615354896E-1,-1.000806928E0,9.818921089E0
9.140909102E0,3.663240373E-1,-1.010383964E0,9.794978142E0
