"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.998686827E1,-8.245300055E-1,5.249024630E-1,1.923987865E0,2.158031889E0
2.998886801E1,-8.159779310E-1,5.365089178E-1,1.922155261E0,2.156001542E0
2.999086781E1,-8.147561550E-1,5.389523506E-1,1.920933604E0,2.155059893E0
2.999286754E1,-8.049823642E-1,5.438392758E-1,1.917268395E0,2.149343124E0
2.999486784E1,-8.007063270E-1,5.371197462E-1,1.914214134E0,2.143325453E0
2.999686757E1,-7.952085137E-1,5.310111046E-1,1.911159635E0,2.137021414E0
2.999886724E1,-7.793259621E-1,5.139068365E-1,1.905050993E0,2.121477899E0
3.000086697E1,-7.640543580E-1,5.071873665E-1,1.902607679E0,2.112092344E0
3.000286670E1,-7.573348284E-1,4.980243742E-1,1.900775075E0,2.105832426E0
3.000486644E1,-7.396197319E-1,4.833636284E-1,1.890390277E0,2.086684726E0
3.000686624E1,-7.194612026E-1,4.668702781E-1,1.882449150E0,2.068624442E0
3.000886597E1,-7.054113150E-1,4.564855397E-1,1.878172994E0,2.057551449E0
3.001086570E1,-6.809766889E-1,4.412139356E-1,1.871453524E0,2.039788538E0
3.001286544E1,-6.486008167E-1,4.210553467E-1,1.868399143E0,2.022099400E0
3.001486517E1,-6.339400411E-1,4.100597799E-1,1.863512158E0,2.010648294E0
3.001686490E1,-6.015642285E-1,3.899012506E-1,1.862290502E0,1.995502047E0
3.001886470E1,-5.667448640E-1,3.648557663E-1,1.862290502E0,1.980516444E0
3.002086444E1,-5.459754467E-1,3.550819159E-1,1.862290502E0,1.972890840E0
3.002286424E1,-5.087127090E-1,3.233169317E-1,1.864123106E0,1.959152218E0
3.002486397E1,-4.696173072E-1,2.848324180E-1,1.865344882E0,1.944526022E0
3.002686370E1,-4.519022107E-1,2.628412843E-1,1.868399143E0,1.940158887E0
3.002886343E1,-4.152503014E-1,2.121394575E-1,1.870231867E0,1.927486238E0
3.003086317E1,-3.773766756E-1,1.516637951E-1,1.876340508E0,1.919913739E0
3.003286290E1,-3.602724373E-1,1.150118783E-1,1.878172994E0,1.915869974E0
3.003486263E1,-3.199553192E-1,3.682112321E-2,1.881838083E0,1.909199249E0
3.003686237E1,-3.010185361E-1,-4.106846638E-3,1.886114240E0,1.909988469E0
3.003886293E1,-2.594796717E-1,-8.290845901E-2,1.890390277E0,1.909915944E0
3.004086270E1,-2.130539119E-1,-1.568231732E-1,1.892222881E0,1.910626313E0
3.004286246E1,-1.904519051E-1,-1.867555529E-1,1.893444538E0,1.912140629E0
3.004486223E1,-1.403609514E-1,-2.399008274E-1,1.896498919E0,1.916758136E0
3.004686200E1,-8.843740821E-2,-2.783853412E-1,1.898331523E0,1.920672316E0
3.004886176E1,-6.278106570E-2,-2.954895496E-1,1.899553299E0,1.923423581E0
3.005086153E1,-1.574444026E-2,-3.113720715E-1,1.901385903E0,1.926776792E0
3.005286136E1,3.190304711E-2,-3.138155341E-1,1.903829336E0,1.929783443E0
3.005486063E1,5.755938590E-2,-3.077068925E-1,1.901996732E0,1.927586102E0
3.005686039E1,1.009308249E-1,-2.912135124E-1,1.902607679E0,1.927409744E0
3.005886023E1,1.607956141E-1,-2.576159239E-1,1.901385903E0,1.925484237E0
3.006085999E1,1.607956141E-1,-2.576159239E-1,1.901385903E0,1.925484237E0
3.006285939E1,1.974475235E-1,-2.374573648E-1,1.897720695E0,1.922684415E0
3.006485916E1,2.261582017E-1,-2.154662162E-1,1.891001225E0,1.916626947E0
3.006685892E1,2.383754998E-1,-2.069141120E-1,1.887946844E0,1.914152453E0
3.006885876E1,2.646426857E-1,-1.855338216E-1,1.876340508E0,1.903972756E0
3.007085859E1,2.829686701E-1,-1.696513146E-1,1.864734054E0,1.893696366E0
3.007285836E1,2.909099162E-1,-1.629318148E-1,1.857403517E0,1.887093845E0
3.007485812E1,3.037380576E-1,-1.494927853E-1,1.843353629E0,1.874181822E0
3.007685789E1,3.116793334E-1,-1.391080618E-1,1.826860309E0,1.858470782E0
3.007885759E1,3.165662587E-1,-1.201712415E-1,1.808534384E0,1.839959766E0
3.008085735E1,3.177880049E-1,-1.067322046E-1,1.796927929E0,1.827930787E0
3.008285712E1,3.159553707E-1,-7.924327254E-2,1.776769400E0,1.806382239E0
3.008485695E1,3.116793334E-1,-6.458250433E-2,1.766384602E0,1.794834106E0
3.008685672E1,2.988511622E-1,-2.609799616E-2,1.743782640E0,1.769398490E0
3.008885648E1,2.817469537E-1,1.788430288E-2,1.721180677E0,1.744180071E0
3.009085625E1,2.676970363E-1,4.292977601E-2,1.708963394E0,1.730335387E0
3.009285602E1,2.414298207E-1,9.240985662E-2,1.683307052E0,1.703041564E0
3.009485578E1,2.114974409E-1,1.394464821E-1,1.661926746E0,1.681123731E0
3.009685555E1,1.943932027E-1,1.644919515E-1,1.649709344E0,1.669247507E0
3.009885455E1,1.302523464E-1,2.377957851E-1,1.612446666E0,1.635083105E0
3.010085435E1,1.113155261E-1,2.585652173E-1,1.603894472E0,1.628411679E0
3.010285408E1,8.810265362E-2,2.799454927E-1,1.594731569E0,1.621511744E0
3.010485382E1,4.228775948E-2,3.104887307E-1,1.569686055E0,1.600657933E0
3.010685355E1,-9.635788389E-3,3.324798942E-1,1.554414392E0,1.589603670E0
3.010885328E1,-3.590299189E-2,3.361450732E-1,1.541586280E0,1.578217600E0
3.011085301E1,-8.965913206E-2,3.501950204E-1,1.523260236E0,1.565566050E0
3.011285275E1,-1.470804811E-1,3.520275950E-1,1.501880050E0,1.549580517E0
3.011485248E1,-1.727368236E-1,3.532493412E-1,1.489662766E0,1.540687595E0
3.011685228E1,-2.283255458E-1,3.453080654E-1,1.470725775E0,1.527875819E0
3.011885215E1,-2.741404474E-1,3.391994238E-1,1.450567365E0,1.514712816E0
3.012085188E1,-2.985750437E-1,3.343124986E-1,1.440182567E0,1.508322820E0
3.012285198E1,-3.425573409E-1,3.275929987E-1,1.424300194E0,1.501097514E0
3.012485171E1,-3.767658174E-1,3.208734691E-1,1.410861135E0,1.495139259E0
3.012685145E1,-3.944808841E-1,3.104887307E-1,1.407195926E0,1.494061174E0
3.012885118E1,-4.244132936E-1,3.117104769E-1,1.398032904E0,1.493916351E0
3.013085091E1,-4.482370317E-1,3.129322231E-1,1.393756866E0,1.497130995E0
3.013285071E1,-4.580108523E-1,3.110996187E-1,1.391313314E0,1.497434357E0
3.013485044E1,-4.732825160E-1,3.110996187E-1,1.390091658E0,1.501044346E0
3.013685018E1,-4.861106873E-1,3.037692308E-1,1.390091658E0,1.503640304E0
3.013884998E1,-4.952736497E-1,2.848324180E-1,1.388870001E0,1.501794052E0
3.014084971E1,-4.916084707E-1,2.750585675E-1,1.389480829E0,1.499330877E0
3.014284944E1,-4.971062541E-1,2.408501059E-1,1.389480829E0,1.495252613E0
3.014484918E1,-4.952736497E-1,2.243567556E-1,1.391924262E0,1.494351061E0
3.014684898E1,-4.983279705E-1,1.730440706E-1,1.394367695E0,1.490817321E0
3.014884878E1,-4.983279705E-1,1.162336022E-1,1.392535210E0,1.483575184E0
3.015084851E1,-4.971062541E-1,8.019255847E-2,1.391313314E0,1.479627728E0
3.015284824E1,-4.928301871E-1,1.055391878E-2,1.379706860E0,1.465122519E0
3.015484798E1,-4.891650081E-1,-6.397163868E-2,1.369322300E0,1.455478731E0
3.015684771E1,-4.891650081E-1,-1.036778763E-1,1.361380935E0,1.450306711E0
3.015884737E1,-4.830563664E-1,-1.910316199E-1,1.346109390E0,1.442860708E0
3.016084711E1,-4.842780828E-1,-2.686115205E-1,1.322896481E0,1.434131273E0
3.016284691E1,-4.818346202E-1,-3.022090793E-1,1.313733578E0,1.431569363E0
3.016484664E1,-4.751151204E-1,-3.773455322E-1,1.287466288E0,1.423268587E0
3.016684601E1,-4.683955908E-1,-4.347668588E-1,1.259366512E0,1.412239591E0
3.016884574E1,-4.635086656E-1,-4.592014551E-1,1.245316625E0,1.405887533E0
3.017084547E1,-4.512913525E-1,-4.958533645E-1,1.219049454E0,1.391264179E0
3.017284520E1,-4.360197186E-1,-5.166227818E-1,1.192171335E0,1.370505303E0
3.017484494E1,-4.305219352E-1,-5.190662146E-1,1.179953933E0,1.359069592E0
3.017684467E1,-4.134177268E-1,-5.178445578E-1,1.157962918E0,1.334149663E0
3.017884434E1,-3.999786675E-1,-5.019620657E-1,1.139026046E0,1.307413165E0
3.018084407E1,-3.926482797E-1,-4.879121184E-1,1.131695628E0,1.293431831E0
3.018284380E1,-3.779875040E-1,-4.616449177E-1,1.118256569E0,1.267473210E0
3.018484354E1,-3.621050417E-1,-4.201060832E-1,1.107871890E0,1.238946854E0
3.018684327E1,-3.566072285E-1,-4.005583823E-1,1.106650114E0,1.229752092E0
3.018884300E1,-3.401138783E-1,-3.541326225E-1,1.100541472E0,1.205105347E0
3.019084274E1,-3.278965652E-1,-3.040416837E-1,1.099319816E0,1.186786232E0
3.019284247E1,-3.217879236E-1,-2.734984159E-1,1.096876383E0,1.175366603E0
3.019484227E1,-3.107923567E-1,-2.179096788E-1,1.099319816E0,1.163004976E0
3.019684200E1,-3.046837151E-1,-1.598774940E-1,1.099319816E0,1.151910169E0
3.019884173E1,-2.961315811E-1,-1.018452868E-1,1.099930644E0,1.143640589E0
3.020084147E1,-2.949098647E-1,-7.679980993E-2,1.099319816E0,1.140777847E0
3.020284120E1,-2.881903350E-1,-3.220665082E-2,1.098098159E0,1.135742270E0
3.020484093E1,-2.875794768E-1,-1.693501696E-2,1.095654607E0,1.132893538E0
3.020684067E1,-2.820816934E-1,1.482997555E-2,1.094432831E0,1.130297851E0
3.020884040E1,-2.802490890E-1,3.804285452E-2,1.089545965E0,1.125654130E0
3.021084020E1,-2.765838802E-1,4.720583186E-2,1.087102532E0,1.122728351E0
3.021283993E1,-2.790273726E-1,6.125573441E-2,1.081604719E0,1.118694466E0
3.021483967E1,-2.784165144E-1,7.652736455E-2,1.076106906E0,1.114171560E0
3.021683940E1,-2.796382010E-1,8.324687928E-2,1.071219921E0,1.110243075E0
3.021883990E1,-2.814708352E-1,9.057725966E-2,1.065722227E0,1.105980984E0
3.022083963E1,-2.888012230E-1,9.851851314E-2,1.063889623E0,1.106785062E0
3.022283936E1,-2.894120812E-1,1.009619758E-1,1.060224533E0,1.103643391E0
3.022483916E1,-2.973533273E-1,1.040163040E-1,1.055337548E0,1.101351776E0
3.022683933E1,-3.004076481E-1,1.107358187E-1,1.048007131E0,1.095822122E0
3.022883906E1,-3.046837151E-1,1.082923561E-1,1.044341922E0,1.093256352E0
3.023083880E1,-3.138466775E-1,1.113466844E-1,1.040065885E0,1.092078232E0
3.023283853E1,-3.217879236E-1,1.095140949E-1,1.032735467E0,1.087236566E0
3.023483826E1,-3.223988116E-1,1.156227440E-1,1.028459430E0,1.083991887E0
3.023683800E1,-3.333943784E-1,1.498311907E-1,1.018685579E0,1.082276077E0
3.023883773E1,-3.437790871E-1,1.907591671E-1,1.008911729E0,1.082809308E0
3.024083753E1,-3.437790871E-1,1.907591671E-1,1.008911729E0,1.082809308E0
3.024283733E1,-3.437790871E-1,2.023656070E-1,1.002192259E0,1.078668264E0
3.024483706E1,-3.407247663E-1,1.944243610E-1,9.985270500E-1,1.072823596E0
3.024683679E1,-3.388921618E-1,1.815961897E-1,9.973052740E-1,1.068851198E0
3.024883653E1,-3.327835202E-1,1.522746533E-1,9.911966324E-1,1.056599832E0
3.025083626E1,-3.260639906E-1,1.247857213E-1,9.814228415E-1,1.041671731E0
3.025283599E1,-3.211770654E-1,1.089032218E-1,9.753141403E-1,1.032594931E0
3.025483573E1,-3.156792819E-1,8.385775238E-2,9.588208199E-1,1.012927883E0
3.025683553E1,-3.083488941E-1,6.614265591E-2,9.343861938E-1,9.861700921E-1
3.025883519E1,-3.016293645E-1,5.209275335E-2,9.081190228E-1,9.583183647E-1
3.026083492E1,-2.985750437E-1,5.087102577E-2,8.897930384E-1,9.399290234E-1
3.026283466E1,-2.930772603E-1,5.026016012E-2,8.537520170E-1,9.040535774E-1
3.026483439E1,-2.924664021E-1,5.331448838E-2,8.342042565E-1,8.855934579E-1
3.026683412E1,-2.839142680E-1,6.492093205E-2,7.951089740E-1,8.467705235E-1
3.026883386E1,-2.747513056E-1,6.492093205E-2,7.554026842E-1,8.064342643E-1
3.027083359E1,-2.704752386E-1,6.797525287E-2,7.376875877E-1,7.886447025E-1
3.027283339E1,-2.613122463E-1,5.331448838E-2,6.973704696E-1,7.466271470E-1
3.027483312E1,-2.527601719E-1,3.743198887E-2,6.582750678E-1,7.061267048E-1
3.027683286E1,-2.454297841E-1,3.193420172E-2,6.387274265E-1,6.850024070E-1
3.027883189E1,-2.326016128E-1,2.460381947E-2,6.045190096E-1,6.481914001E-1
3.028083162E1,-2.203842998E-1,3.559939563E-2,5.684779286E-1,6.107402982E-1
3.028283136E1,-2.154973745E-1,4.598410428E-2,5.489302278E-1,5.915049038E-1
3.028483109E1,-2.057235241E-1,7.286217809E-2,5.116674304E-1,5.562684826E-1
3.028683082E1,-1.965605468E-1,1.015728414E-1,4.774589837E-1,5.262320512E-1
3.028883062E1,-1.928953528E-1,1.174553409E-1,4.615765214E-1,5.138650206E-1
3.029083035E1,-1.818997860E-1,1.388356239E-1,4.328658581E-1,4.896281382E-1
3.029283009E1,-1.745693982E-1,1.528855264E-1,4.078203440E-1,4.692183840E-1
3.029482982E1,-1.739585400E-1,1.608267725E-1,3.913269937E-1,4.574534297E-1
3.029682955E1,-1.666281521E-1,1.651028246E-1,3.638380766E-1,4.328995608E-1
3.029882922E1,-1.629629731E-1,1.663245559E-1,3.363491297E-1,4.090862079E-1
3.030082895E1,-1.629629731E-1,1.687680185E-1,3.247426748E-1,4.006212420E-1
3.030282868E1,-1.592977792E-1,1.638810933E-1,2.960320115E-1,3.739889664E-1
3.030482848E1,-1.592977792E-1,1.589941680E-1,2.691539526E-1,3.508543546E-1
3.030682822E1,-1.592977792E-1,1.577724516E-1,2.557148933E-1,3.400853358E-1
3.030882795E1,-1.599086523E-1,1.443334073E-1,2.318911552E-1,3.165065835E-1
3.031082768E1,-1.599086523E-1,1.260074526E-1,2.056239694E-1,2.893611446E-1
3.031282742E1,-1.623521000E-1,1.180661991E-1,1.958501190E-1,2.804551673E-1
3.031482715E1,-1.611303687E-1,9.179899842E-2,1.744698286E-1,2.546169141E-1
3.031682688E1,-1.660172939E-1,6.492093205E-2,1.573656052E-1,2.377822597E-1
3.031882675E1,-1.684607565E-1,3.437766433E-2,1.427048296E-1,2.234401904E-1
3.032082655E1,-1.666281521E-1,1.727343537E-2,1.347635984E-1,2.149989305E-1
3.032282628E1,-1.678498834E-1,-8.382904343E-3,1.219354272E-1,2.076345464E-1
3.032482602E1,-1.654064357E-1,-1.815674827E-2,1.176593602E-1,2.037956857E-1
3.032682575E1,-1.660172939E-1,-3.098491952E-2,1.078855246E-1,2.004023292E-1
3.032882548E1,-1.580760479E-1,-4.320222139E-2,9.994427860E-2,1.919461583E-1
3.033082521E1,-1.556325853E-1,-4.747828096E-2,9.811168164E-2,1.900041864E-1
3.033282495E1,-1.428044140E-1,-4.442395270E-2,9.322475642E-2,1.762312216E-1
3.033482475E1,-1.311979741E-1,-3.709357232E-2,9.383562207E-2,1.655112246E-1
3.033682448E1,-1.238675937E-1,-3.098491952E-2,9.383562207E-2,1.584562084E-1
3.033882508E1,-1.049307659E-1,-1.815674827E-2,9.505735338E-2,1.427446447E-1
3.034082481E1,-8.599394560E-2,7.499592844E-3,1.023877338E-1,1.339195676E-1
3.034282455E1,-7.316577435E-2,2.093862742E-2,1.054420620E-1,1.300372450E-1
3.034482428E1,-4.689856619E-2,5.331448838E-2,1.164376363E-1,1.363804727E-1
3.034682401E1,-2.124222741E-2,8.630120754E-2,1.268223375E-1,1.548645729E-1
3.034882374E1,-7.803192828E-3,1.040163040E-1,1.310984045E-1,1.675323043E-1
3.035082354E1,2.151833847E-2,1.455551386E-1,1.463700235E-1,2.075416128E-1
3.035282328E1,4.778554663E-2,1.901482940E-1,1.628633887E-1,2.548809831E-1
3.035482301E1,6.183544546E-2,2.145829201E-1,1.689720452E-1,2.800375046E-1
3.035682274E1,8.993525058E-2,2.603977919E-1,1.848545372E-1,3.317628057E-1
3.035882254E1,1.180350482E-1,3.092670143E-1,1.970718503E-1,3.852475476E-1
3.036082228E1,1.333066821E-1,3.318690360E-1,2.044022381E-1,4.119320374E-1
3.036282201E1,1.601847559E-1,3.795165420E-1,2.215064615E-1,4.677147359E-1
3.036482174E1,1.852302253E-1,4.027293921E-1,2.312802970E-1,4.999917753E-1
3.036682154E1,2.017235905E-1,4.491551518E-1,2.489953935E-1,5.517530819E-1
3.036882128E1,2.267690599E-1,4.931374490E-1,2.667104900E-1,6.047670921E-1
3.037082101E1,2.395972311E-1,5.126851797E-1,2.746517360E-1,6.290361697E-1
3.037282074E1,2.652535737E-1,5.499479175E-1,2.954211533E-1,6.782888972E-1
3.037482048E1,2.927425206E-1,5.811020732E-1,3.131362200E-1,7.221025516E-1
3.037682021E1,3.043489456E-1,5.951519608E-1,3.192448914E-1,7.407775900E-1
3.037881987E1,3.275618255E-1,6.177539825E-1,3.369599879E-1,7.761821731E-1
3.038081961E1,3.440551758E-1,6.305821538E-1,3.577294052E-1,8.024824883E-1
3.038281941E1,3.532181680E-1,6.342473030E-1,3.668923974E-1,8.134142529E-1
3.038481914E1,3.691006899E-1,6.275278330E-1,3.882726729E-1,8.250952484E-1
3.038681887E1,3.782636523E-1,6.116453409E-1,4.078203440E-1,8.267471480E-1
3.038881861E1,3.776527643E-1,6.037040949E-1,4.169833362E-1,8.252001862E-1
3.039081834E1,3.800962567E-1,5.768259764E-1,4.334766865E-1,8.155387232E-1
3.039281807E1,3.758201897E-1,5.487262011E-1,4.511918128E-1,8.036885657E-1
3.039481781E1,3.709332645E-1,5.316219330E-1,4.554678202E-1,7.922526753E-1
3.039681761E1,3.623811305E-1,4.961917996E-1,4.670742750E-1,7.718061700E-1
3.039881654E1,3.464986682E-1,4.613724649E-1,4.719612002E-1,7.454349421E-1
3.040081627E1,3.367247880E-1,4.442682564E-1,4.744046628E-1,7.319956630E-1
3.040281600E1,3.177880049E-1,4.094489217E-1,4.780698419E-1,7.051158835E-1
3.040481574E1,2.933533490E-1,3.776839375E-1,4.835676551E-1,6.801022137E-1
3.040681547E1,2.774708867E-1,3.642449081E-1,4.860111177E-1,6.677359153E-1
3.040881520E1,2.432624251E-1,3.355342448E-1,4.921197593E-1,6.433830075E-1
3.041081494E1,2.133300304E-1,3.092670143E-1,4.927306175E-1,6.196283156E-1
3.041281474E1,1.962257922E-1,3.037692308E-1,4.939523637E-1,6.121839958E-1
3.041481447E1,1.638499498E-1,2.933845222E-1,4.963958263E-1,5.994414903E-1
3.041681420E1,1.333066821E-1,2.994931936E-1,4.976175427E-1,5.958943391E-1
3.041881394E1,1.045960188E-1,3.117104769E-1,4.976175427E-1,5.964285099E-1
3.042081367E1,8.993525058E-2,3.220951855E-1,4.976175427E-1,5.995472264E-1
3.042281340E1,6.427890807E-2,3.477515280E-1,5.018936396E-1,6.139707882E-1
3.042481313E1,5.267246813E-2,3.624123037E-1,5.067805052E-1,6.252547858E-1
3.042681287E1,3.434650972E-2,3.953990042E-1,5.159434676E-1,6.509360315E-1
3.042881267E1,1.296622586E-2,4.302183390E-1,5.287716389E-1,6.818030421E-1
3.043081240E1,4.414112307E-3,4.467116892E-1,5.361020565E-1,6.978368238E-1
3.043281213E1,-8.414058015E-3,4.864179492E-1,5.519845486E-1,7.357718121E-1
3.043481187E1,-2.246395871E-2,5.242915750E-1,5.696996450E-1,7.745605016E-1
3.043681160E1,-2.735088021E-2,5.438392758E-1,5.758082867E-1,7.925051492E-1
3.043881230E1,-3.956818208E-2,5.792694688E-1,5.935233831E-1,8.302943844E-1
3.044081203E1,-4.934202880E-2,6.195865273E-1,6.149036884E-1,8.743161023E-1
3.044281177E1,-5.300722271E-2,6.409668326E-1,6.222340465E-1,8.948873978E-1
3.044481157E1,-6.339193135E-2,6.800622344E-1,6.436142921E-1,9.384788419E-1
3.044681133E1,-6.583538651E-2,7.142707109E-1,6.607185602E-1,9.752261084E-1
3.044881110E1,-7.133317739E-2,7.295423150E-1,6.662163734E-1,9.905375651E-1
3.045081086E1,-7.194404304E-2,7.686377168E-1,6.772119403E-1,1.026935196E0
3.045281063E1,-7.133317739E-2,8.077331185E-1,6.808771491E-1,1.058827137E0
3.045481040E1,-7.072231174E-2,8.266698718E-1,6.808771491E-1,1.073302574E0
3.045681016E1,-7.560923696E-2,8.755391240E-1,6.820988655E-1,1.112449719E0
3.045880993E1,-7.927443087E-2,9.201322794E-1,6.814879775E-1,1.147760302E0
3.046080976E1,-8.232875168E-2,9.470103383E-1,6.790445447E-1,1.168207215E0
3.046280953E1,-9.515692294E-2,9.879382849E-1,6.747685075E-1,1.200162253E0
3.046480929E1,-1.085959524E-1,1.028866291E0,6.662163734E-1,1.230529635E0
3.046680906E1,-1.165372059E-1,1.045359612E0,6.619403362E-1,1.242788255E0
3.046880882E1,-1.348631531E-1,1.077735424E0,6.521664262E-1,1.266894929E0
3.047080859E1,-1.537999809E-1,1.099115849E0,6.399491429E-1,1.281110841E0
3.047280836E1,-1.623521000E-1,1.108889699E0,6.338405013E-1,1.287535766E0
3.047480819E1,-1.812889278E-1,1.121717811E0,6.185688376E-1,1.293732557E0
3.047680802E1,-2.038909346E-1,1.136989355E0,6.002429128E-1,1.301771048E0
3.047880772E1,-2.283255458E-1,1.145541549E0,5.758082867E-1,1.302287671E0
3.048080749E1,-2.411537170E-1,1.145541549E0,5.617583990E-1,1.298457952E0
3.048280725E1,-2.588688135E-1,1.144930720E0,5.324369073E-1,1.288940835E0
3.048480702E1,-2.692535222E-1,1.143708944E0,5.159434676E-1,1.283263523E0
3.048680679E1,-2.906337976E-1,1.143708944E0,4.829567969E-1,1.275062909E0
3.048880655E1,-3.034619689E-1,1.144319773E0,4.475266039E-1,1.265636982E0
3.049080639E1,-3.138466775E-1,1.146763325E0,4.328658581E-1,1.265282068E0
3.049280622E1,-3.291183114E-1,1.153482795E0,4.017117023E-1,1.264995539E0
3.049480598E1,-3.395030200E-1,1.164478421E0,3.742227852E-1,1.269375826E0
3.049680575E1,-3.443899453E-1,1.165089250E0,3.601728678E-1,1.267186604E0
3.049880462E1,-3.553855419E-1,1.168143511E0,3.247426748E-1,1.263453976E0
3.050080438E1,-3.566072285E-1,1.171197891E0,3.113036454E-1,1.263243118E0
3.050280415E1,-3.584398627E-1,1.167532682E0,3.027515113E-1,1.258280643E0
3.050480391E1,-3.572181165E-1,1.155926228E0,2.825929821E-1,1.242428678E0
3.050680371E1,-3.553855419E-1,1.143708944E0,2.618235648E-1,1.225936626E0
3.050880345E1,-3.517203331E-1,1.133324265E0,2.532714605E-1,1.213374434E0
3.051080318E1,-3.437790871E-1,1.109500527E0,2.294477075E-1,1.183985528E0
3.051280291E1,-3.321726322E-1,1.082011580E0,2.074565589E-1,1.150706714E0
3.051480265E1,-3.260639906E-1,1.067350864E0,1.946283877E-1,1.132888257E0
3.051680238E1,-3.114032149E-1,1.023979425E0,1.708046347E-1,1.083826577E0
3.051880291E1,-2.936881483E-1,9.781644940E-1,1.414831132E-1,1.031055759E0
3.052080265E1,-2.826925516E-1,9.512863755E-1,1.280440688E-1,1.000627868E0
3.052280245E1,-2.564253509E-1,8.950867653E-1,9.994427860E-2,9.364417423E-1
3.052480218E1,-2.307690084E-1,8.327785730E-1,7.123360783E-2,8.670921023E-1
3.052680191E1,-2.161082476E-1,8.004027009E-1,5.535111204E-2,8.309097447E-1
3.052880164E1,-1.886193156E-1,7.350401282E-1,2.297525294E-2,7.592029364E-1
3.053080138E1,-1.617412418E-1,6.635688543E-1,-7.568009198E-3,6.830381604E-1
3.053280111E1,-1.476913244E-1,6.250843406E-1,-2.222877555E-2,6.426797636E-1
3.053480084E1,-1.183698028E-1,5.505588055E-1,-5.155030638E-2,5.654943347E-1
3.053680058E1,-8.782653511E-2,4.705354571E-1,-7.781751454E-2,4.849460612E-1
3.053880044E1,-5.789414048E-2,3.886795044E-1,-9.858693182E-2,4.051454946E-1
3.054080018E1,-4.078991711E-2,3.459189534E-1,-1.089716405E-1,3.649637764E-1
3.054279991E1,-9.635788389E-3,2.634521127E-1,-1.285193264E-1,2.932866880E-1
3.054479964E1,3.192381933E-3,2.182481140E-1,-1.364605725E-1,2.574177896E-1
3.054679937E1,3.495737538E-2,1.400573552E-1,-1.462344229E-1,2.054813551E-1
3.054879911E1,6.550063193E-2,6.125573441E-2,-1.529539376E-1,1.773062459E-1
3.055079884E1,7.832880318E-2,2.216035873E-2,-1.523430794E-1,1.727278112E-1
3.055279857E1,1.100938022E-1,-4.686741158E-2,-1.486778855E-1,1.908463078E-1
3.055479837E1,1.394153237E-1,-1.116191298E-1,-1.376823187E-1,2.255036219E-1
3.055679811E1,1.552978158E-1,-1.378863305E-1,-1.315736473E-1,2.458488893E-1
3.055879777E1,1.858410984E-1,-1.849229634E-1,-1.163020283E-1,2.868093060E-1
3.056079751E1,2.114974409E-1,-2.203531563E-1,-9.247828275E-2,3.191220986E-1
3.056279724E1,2.243256122E-1,-2.325704545E-1,-8.148270100E-2,3.332422949E-1
