"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.741990314E0,4.149424285E-2,-9.523999877E-3,5.037805531E-3
4.753987879E0,5.493327603E-2,5.747631192E-3,-7.179499138E-3
4.765986344E0,5.859846994E-2,1.918666624E-2,-2.306199633E-2
4.777984376E0,4.393770546E-2,1.063455269E-2,-3.283583745E-2
4.789982841E0,1.522703841E-2,-3.415347543E-3,-3.222497553E-2
4.801980906E0,-1.042930223E-2,1.471574418E-3,-1.389901713E-2
4.813979204E0,-3.303131461E-2,-9.718865622E-4,1.603338122E-2
4.825977669E0,-4.585948586E-2,4.525900353E-3,3.985712305E-2
4.837976334E0,-5.318986997E-2,1.552147511E-2,4.779837281E-2
4.849974866E0,-4.952467605E-2,4.117781296E-2,3.374847025E-2
4.861973664E0,-4.219429567E-2,3.445829824E-2,9.924727492E-3
4.873973062E0,-2.386833727E-2,9.412822314E-3,-2.184026502E-2
4.885971527E0,1.788002555E-3,-1.074573025E-2,-4.077708721E-2
4.897970525E0,2.744434401E-2,-1.196746062E-2,-4.688574001E-2
4.909969121E0,5.004635453E-2,-5.247943569E-3,-2.978151292E-2
4.921967784E0,6.287452579E-2,2.498438698E-4,-7.790364325E-3
4.933966881E0,5.798760429E-2,-5.858808290E-3,1.786597632E-2
4.945965611E0,3.599645570E-2,-1.318919193E-2,3.497020155E-2
4.957963508E0,9.118385613E-3,-1.318919193E-2,2.947241627E-2
4.969961906E0,-2.020314522E-2,-7.691404317E-3,6.259536371E-3
4.981960738E0,-2.875526063E-2,-1.013486460E-2,-1.328815147E-2
4.993957903E0,-2.264660597E-2,-1.257832628E-2,-2.611632086E-2
5.005956368E0,-6.153245457E-3,-4.026212730E-3,-3.039237857E-2
5.017954999E0,1.034011599E-2,1.185628306E-2,-2.489459142E-2
5.029953531E0,2.011395991E-2,1.857580245E-2,-1.267728582E-2
5.041951629E0,1.767049916E-2,2.224099264E-2,1.983479597E-3
5.053950094E0,6.064059213E-3,2.773877978E-2,1.481164899E-2
5.065948725E0,-1.653795503E-2,2.346272208E-2,1.358991954E-2
5.077947190E0,-3.669650480E-2,1.796493493E-2,1.175732352E-2
5.089945655E0,-4.097256437E-2,5.136766005E-3,6.259536371E-3
5.101944187E0,-3.547477722E-2,-9.523999877E-3,6.870401558E-3
5.113943585E0,-1.837055013E-2,-1.013486460E-2,6.870401558E-3
5.125942583E0,-6.764111109E-3,5.747631192E-3,6.870401558E-3
5.137941048E0,-1.266323728E-3,2.498438698E-4,3.816075157E-3
5.149939513E0,-4.931515083E-3,4.178868234E-2,-1.681711990E-3
5.161937978E0,-1.287276391E-2,2.082439605E-3,-7.179499138E-3
5.173935476E0,-1.531622373E-2,-5.533889309E-2,-1.145555638E-2
5.185934042E0,-9.207571857E-3,-3.701293468E-2,-1.206642110E-2
5.197932574E0,9.118385613E-3,-1.563265175E-2,-1.084469073E-2
5.209931039E0,3.721818700E-2,-1.502178796E-2,-8.401229978E-3
5.221929437E0,5.432241410E-2,-1.074573025E-2,-5.346903112E-3
5.233928335E0,5.065722391E-2,-1.257832628E-2,1.508837158E-4
5.245925933E0,3.049866855E-2,-1.135659590E-2,5.037805531E-3
5.257924398E0,4.231463652E-3,8.607091149E-4,4.426940344E-3
5.269922863E0,-3.119872138E-2,1.185628306E-2,7.617489900E-4
5.281921328E0,-5.257900059E-2,1.857580245E-2,-1.681711990E-3
5.293920260E0,-5.624419451E-2,1.796493493E-2,-1.681711990E-3
5.305918791E0,-4.280516133E-2,8.801957592E-3,3.816075157E-3
5.317917454E0,-2.997699007E-2,5.136766005E-3,9.313862771E-3
5.329916050E0,-1.226189826E-2,1.124541834E-2,9.313862771E-3
5.341914713E0,1.177137368E-3,1.063455269E-2,3.816075157E-3
5.353912577E0,1.400530711E-2,-4.637078382E-3,-7.179499138E-3
5.365911174E0,1.644876786E-2,-8.302269503E-3,-1.084469073E-2
5.377909572E0,1.522703841E-2,-8.913134225E-3,-1.145555638E-2
5.389908037E0,2.398867859E-3,-2.804482123E-3,-4.125173204E-3
5.401906502E0,-3.098919289E-3,8.801957592E-3,-6.568633951E-3
5.411906534E0,-6.153245457E-3,1.002368703E-2,-1.070846803E-3
5.423904932E0,-6.153245457E-3,-1.013486460E-2,-5.346903112E-3
5.435903464E0,-6.764111109E-3,-1.929784380E-2,-1.084469073E-2
5.447901996E0,-4.931515083E-3,-1.563265175E-2,-1.267728582E-2
5.459900461E0,7.896655239E-3,8.607091149E-4,-1.084469073E-2
5.471898426E0,1.950309612E-2,9.412822314E-3,1.508837158E-4
5.483896891E0,2.439001575E-2,5.136766005E-3,1.969857141E-2
5.495895356E0,1.034011599E-2,-1.582751865E-3,3.497020155E-2
5.507893821E0,-1.042930223E-2,8.607091149E-4,3.130501136E-2
5.519892286E0,-2.753352933E-2,7.580226753E-3,9.924727492E-3
5.531892050E0,-3.180958703E-2,1.735407114E-2,-1.267728582E-2
5.543890849E0,-2.997699007E-2,1.002368703E-2,-2.428372577E-2
5.555889847E0,-2.631179802E-2,-4.026212730E-3,-1.573161222E-2
5.567889110E0,-1.714882068E-2,-9.523999877E-3,8.702997118E-3
5.579888306E0,-6.764111109E-3,-1.013486460E-2,2.702895366E-2
5.591886271E0,6.064059213E-3,6.969361566E-3,2.947241627E-2
5.603885269E0,8.507520892E-3,1.429974474E-2,1.053559314E-2
5.615884002E0,4.231463652E-3,1.796493493E-2,-1.389901713E-2
5.627882400E0,-1.877188915E-3,1.307801437E-2,-2.367286198E-2
5.639880865E0,-5.542380270E-3,-8.913134225E-3,-2.550545707E-2
5.651878697E0,-8.596706204E-3,-1.868698001E-2,-1.450988185E-2
5.663877162E0,-1.226189826E-2,-1.318919193E-2,-4.599815293E-4
5.675875427E0,-7.374976296E-3,-1.257832628E-2,5.648671184E-3
5.687873892E0,4.842328839E-3,-5.247943569E-3,1.372614293E-3
5.699872390E0,1.522703841E-2,2.082439605E-3,3.205209970E-3
5.711871655E0,2.377915196E-2,-3.415347543E-3,5.037805531E-3
5.723870120E0,2.927693911E-2,-1.624351740E-2,9.924727492E-3
5.735868551E0,2.683347650E-2,-8.302269503E-3,1.114645787E-2
5.747867016E0,9.118385613E-3,5.136766005E-3,5.648671184E-3
5.759865514E0,-6.153245457E-3,5.136766005E-3,-3.514307784E-3
5.771863879E0,-2.509006858E-2,-2.804482123E-3,-9.012094699E-3
5.783862277E0,-3.486391157E-2,-1.135659590E-2,-7.179499138E-3
5.795860909E0,-3.119872138E-2,2.498438698E-4,1.508837158E-4
5.807859374E0,-1.714882068E-2,5.136766005E-3,8.702997118E-3
5.819857839E0,5.662720650E-4,6.358496379E-3,1.114645787E-2
5.831856237E0,1.095098071E-2,1.674320549E-2,6.870401558E-3
5.843854702E0,7.896655239E-3,1.735407114E-2,1.372614293E-3
5.855853200E0,3.620598232E-3,3.915035166E-3,-1.070846803E-3
5.867851732E0,3.009733045E-3,-4.637078382E-3,-7.790364325E-3
5.879850197E0,7.896655239E-3,-1.807611249E-2,-1.573161222E-2
5.891847662E0,1.400530711E-2,-2.357389964E-2,-8.401229978E-3
5.903846127E0,2.072482556E-2,-1.807611249E-2,1.053559314E-2
5.915844592E0,3.110953607E-2,-3.415347543E-3,2.763981931E-2
5.927843057E0,3.782905266E-2,1.471574418E-3,2.947241627E-2
5.939841653E0,3.477472812E-2,6.358496379E-3,2.092030086E-2
5.951840617E0,2.683347650E-2,8.191092871E-3,8.702997118E-3
5.963838880E0,1.278357673E-2,7.580226753E-3,-5.346903112E-3
5.975837577E0,-9.818436578E-3,-4.637078382E-3,-1.450988185E-2
5.987836173E0,-2.875526063E-2,2.082439605E-3,-2.428372577E-2
5.999834971E0,-3.791823983E-2,3.915035166E-3,-2.550545707E-2
6.011834569E0,-4.036169872E-2,2.082439605E-3,-1.084469073E-2
6.023833501E0,-2.875526063E-2,8.801957592E-3,5.648671184E-3
6.035831966E0,-1.042930223E-2,8.801957592E-3,1.603338122E-2
6.047830364E0,9.729251266E-3,1.471574418E-3,1.664424501E-2
6.059828495E0,2.744434401E-2,5.747631192E-3,6.259536371E-3
6.071825593E0,3.721818700E-2,2.693304792E-3,-9.012094699E-3
6.083824058E0,3.782905266E-2,-2.193617169E-3,-1.939680427E-2
6.095822456E0,3.294213116E-2,2.498438698E-4,-2.245113067E-2
6.107820988E0,2.011395991E-2,-1.257832628E-2,-1.450988185E-2
6.119819520E0,3.620598232E-3,-2.723909169E-2,-7.179499138E-3
6.131818885E0,-1.165103260E-2,-2.174130455E-2,1.983479597E-3
6.143816383E0,-1.959228143E-2,8.607091149E-4,6.259536371E-3
6.155814848E0,-1.592708938E-2,1.674320549E-2,5.648671184E-3
6.167813313E0,-1.877188915E-3,1.124541834E-2,6.870401558E-3
6.179812045E0,8.507520892E-3,4.525900353E-3,3.205209970E-3
6.191810543E0,1.095098071E-2,-5.247943569E-3,-1.681711990E-3
6.203809841E0,1.788002555E-3,6.358496379E-3,-2.903442597E-3
6.215808606E0,-1.409449428E-2,1.063455269E-2,3.816075157E-3
6.227808271E0,-2.814439312E-2,-9.718865622E-4,1.236818917E-2
6.239806469E0,-2.447920293E-2,-1.135659590E-2,1.542251464E-2
6.251804200E0,-7.985841483E-3,-1.196746062E-2,6.870401558E-3
6.263801832E0,1.461617276E-2,-1.441092230E-2,-2.292577177E-3
6.275800530E0,3.599645570E-2,8.607091149E-4,-1.450988185E-2
6.287797795E0,4.332683980E-2,7.580226753E-3,-1.817507297E-2
6.299796160E0,2.927693911E-2,2.693304792E-3,-1.389901713E-2
6.311795192E0,7.896655239E-3,-1.135659590E-2,-4.736038391E-3
6.323794557E0,-1.470535900E-2,-1.318919193E-2,2.594344551E-3
6.335792588E0,-2.570093423E-2,-5.247943569E-3,3.816075157E-3
6.347791251E0,-2.447920293E-2,-9.718865622E-4,-4.736038391E-3
6.359789515E0,-1.531622373E-2,6.358496379E-3,-1.450988185E-2
6.371788512E0,-7.985841483E-3,1.857580245E-2,-2.733805217E-2
6.383787175E0,-1.042930223E-2,2.101926319E-2,-3.100324422E-2
6.395785705E0,-1.653795503E-2,1.735407114E-2,-2.122940123E-2
6.407784103E0,-2.814439312E-2,3.304170212E-3,-4.125173204E-3
6.419782368E0,-3.608564287E-2,-1.807611249E-2,1.481164899E-2
6.431779700E0,-3.364218026E-2,-1.929784380E-2,2.030943707E-2
6.443778232E0,-2.631179802E-2,3.304170212E-3,3.816075157E-3
6.455777230E0,-1.042930223E-2,1.918666624E-2,-1.817507297E-2
6.467775695E0,6.064059213E-3,1.429974474E-2,-3.405757248E-2
6.479774927E0,1.767049916E-2,6.969361566E-3,-3.833362460E-2
6.491774425E0,2.133568935E-2,-4.637078382E-3,-3.589016572E-2
6.503773390E0,1.644876786E-2,-1.013486460E-2,-3.344670311E-2
6.515770988E0,9.729251266E-3,-1.135659590E-2,-3.589016572E-2
6.527769520E0,1.461617276E-2,-2.540649660E-2,-3.589016572E-2
6.539767418E0,2.927693911E-2,-3.640206903E-2,-3.466843441E-2
6.551764650E0,4.454856738E-2,-2.357389964E-2,-3.100324422E-2
6.563762481E0,5.859846994E-2,-9.718865622E-4,-2.428372577E-2
6.575761445E0,6.226366013E-2,5.747631192E-3,-1.389901713E-2
6.587760308E0,4.882462695E-2,9.412822314E-3,5.648671184E-3
6.599760072E0,4.842328839E-3,1.063455269E-2,3.008328006E-2
6.611759870E0,-4.402688891E-2,1.613233984E-2,4.352231696E-2
6.623759734E0,-9.533956647E-2,3.506916389E-2,3.558106720E-2
6.633760265E0,-1.307697594E-1,4.545387253E-2,1.969857141E-2
6.645760028E0,-1.582586914E-1,5.339511856E-2,-1.145555638E-2
6.657759293E0,-1.661999375E-1,3.995608538E-2,-4.871833324E-2
6.669758657E0,-1.460413784E-1,2.407358959E-2,-8.109419048E-2
6.679758922E0,-1.118329316E-1,-2.193617169E-3,-9.942015260E-2
6.691757787E0,-5.318986997E-2,-3.212601319E-2,-1.134700552E-1
6.703756653E0,1.788002555E-3,-4.739764333E-2,-1.098048612E-1
6.715755618E0,7.203750312E-2,-6.633446366E-2,-8.781371266E-2
6.727754083E0,1.325131655E-1,-9.076908231E-2,-6.337910146E-2
6.739752315E0,1.538934410E-1,-1.164254174E-1,-4.871833324E-2
6.751750313E0,1.349566132E-1,-1.316970587E-1,-7.376381010E-2
6.763748778E0,1.013590395E-1,-1.481904089E-1,-1.427915841E-1
6.775746776E0,7.570269704E-2,-1.451360732E-1,-2.228149325E-1
6.787745308E0,5.187895149E-2,-1.213123426E-1,-2.930644155E-1
6.799743606E0,3.538559005E-2,-9.321253747E-2,-3.358250260E-1
6.811741971E0,3.721818700E-2,-8.466042578E-2,-3.529292345E-1
6.823740436E0,4.638116434E-2,-8.893648535E-2,-3.468205929E-1
6.835739334E0,5.493327603E-2,-8.099523187E-2,-3.315489590E-1
6.847737732E0,5.004635453E-2,-7.183225453E-2,-3.211642504E-1
6.859735597E0,3.110953607E-2,-4.800850898E-2,-3.364358544E-1
6.871734129E0,-7.985841483E-3,-2.907168679E-2,-3.865268230E-1
6.883732594E0,-5.196813866E-2,-4.128899425E-2,-4.561654627E-1
6.895731059E0,-8.923091739E-2,-6.022581458E-2,-5.245823264E-1
6.907729457E0,-1.045025513E-1,-8.160610497E-2,-5.734515786E-1
6.919728855E0,-9.961563349E-2,-8.771475405E-2,-6.009404659E-1
6.931727053E0,-6.601803750E-2,-9.076908231E-2,-6.204882264E-1
6.943725585E0,-9.207571857E-3,-1.011537835E-1,-6.369815469E-1
6.955723883E0,5.065722391E-2,-1.243666708E-1,-6.589727402E-1
6.967722348E0,9.219606221E-2,-1.402491629E-1,-6.858507395E-1
6.979720246E0,1.135763377E-1,-1.439143568E-1,-7.115071416E-1
6.991718978E0,1.361783594E-1,-1.274209917E-1,-7.377743721E-1
7.003717376E0,1.697759330E-1,-1.133710966E-1,-7.603763342E-1
7.015716408E0,1.917670965E-1,-1.243666708E-1,-7.664849758E-1
7.027714940E0,1.856584400E-1,-1.451360732E-1,-7.713719606E-1
7.039714405E0,1.453413367E-1,-1.426926255E-1,-7.848109603E-1
7.051712670E0,8.608741313E-2,-1.243666708E-1,-8.055803776E-1
7.063711266E0,1.095098071E-2,-1.359730959E-1,-8.257389665E-1
7.075709463E0,-5.624419451E-2,-1.353622377E-1,-8.477301002E-1
7.087708126E0,-9.106351435E-2,-1.152036861E-1,-8.617799878E-1
7.099706423E0,-8.190053701E-2,-1.029863805E-1,-8.654451966E-1
7.111705219E0,-4.341602698E-2,-1.054298431E-1,-8.477301002E-1
7.123703751E0,4.842328839E-3,-1.213123426E-1,-8.171868324E-1
7.135702216E0,3.843991831E-2,-1.390274316E-1,-7.915304303E-1
7.147700681E0,5.982020125E-2,-1.433034837E-1,-7.903087139E-1
7.159698146E0,6.165279821E-2,-1.237557977E-1,-8.226846457E-1
7.171696244E0,5.004635453E-2,-1.145928204E-1,-8.703321218E-1
7.183694709E0,3.599645570E-2,-1.213123426E-1,-9.167578816E-1
7.195693607E0,2.377915196E-2,-1.378057003E-1,-9.405816197E-1
7.207692072E0,2.194655687E-2,-1.469686776E-1,-9.454684854E-1
7.219691370E0,3.233126551E-2,-1.408600360E-1,-9.350838065E-1
7.231689769E0,5.126808956E-2,-1.298644543E-1,-9.283643365E-1
7.243688234E0,7.448096573E-2,-1.316970587E-1,-9.259208441E-1
7.255686332E0,8.914173394E-2,-1.347513795E-1,-9.289751649E-1
7.267684730E0,9.708297998E-2,-1.176471487E-1,-9.473010898E-1
7.279682862E0,9.891556948E-2,-1.139819548E-1,-9.686813951E-1
7.291682727E0,8.547654003E-2,-1.188688800E-1,-9.808986783E-1
7.303681192E0,7.387010008E-2,-1.316970587E-1,-9.888399839E-1
7.315679823E0,4.943549260E-2,-1.677380949E-1,-9.815095663E-1
7.327678288E0,1.644876786E-2,-1.707924157E-1,-9.692922235E-1
7.339676253E0,-9.818436578E-3,-1.359730959E-1,-9.576857686E-1
7.351673818E0,-2.142487653E-2,-1.200906038E-1,-9.491337538E-1
7.363672283E0,-1.592708938E-2,-1.384165585E-1,-9.350838065E-1
7.375670515E0,-1.409449428E-2,-1.597968489E-1,-9.198122025E-1
7.387668980E0,-2.081401087E-2,-1.744576097E-1,-9.155361056E-1
7.399668378E0,-2.875526063E-2,-1.762902141E-1,-9.301968813E-1
7.411666843E0,-3.119872138E-2,-1.744576097E-1,-9.564641118E-1
7.423665241E0,-2.325747348E-2,-1.921727210E-1,-9.772335291E-1
7.435663706E0,-5.542380270E-3,-2.221051008E-1,-9.778443575E-1
7.447662238E0,1.889222860E-2,-2.251594365E-1,-9.595184326E-1
7.459660469E0,4.271597415E-2,-1.964487582E-1,-9.393598437E-1
7.471659532E0,5.982020125E-2,-1.536882073E-1,-9.356946945E-1
7.483657995E0,6.653971970E-2,-1.610185802E-1,-9.534097910E-1
7.495656658E0,7.020491362E-2,-2.178290486E-1,-9.833421707E-1
7.507655321E0,8.120048791E-2,-2.557027042E-1,-1.005333304E0
7.519654218E0,1.117437407E-1,-2.502049208E-1,-1.016939759E0
7.531652216E0,1.490065306E-1,-2.178290486E-1,-1.016939759E0
7.543650948E0,1.636672914E-1,-1.946161687E-1,-9.992246628E-1
7.555649213E0,1.392326802E-1,-1.970596313E-1,-9.595184326E-1
7.567647678E0,7.203750312E-2,-2.001139522E-1,-8.990427852E-1
7.579646076E0,-8.596706204E-3,-1.964487582E-1,-8.575038910E-1
7.591644874E0,-7.579188794E-2,-1.830097288E-1,-8.599473834E-1
7.603643339E0,-1.203850508E-1,-1.591859907E-1,-9.020971060E-1
7.615642071E0,-1.460413784E-1,-1.408600360E-1,-9.619618654E-1
7.627640469E0,-1.582586914E-1,-1.243666708E-1,-1.015717983E0
7.639638934E0,-1.454305202E-1,-1.439143568E-1,-1.055424333E0
7.651636899E0,-1.112220660E-1,-1.799553931E-1,-1.088410974E0
7.663635397E0,-5.135727301E-2,-1.921727210E-1,-1.114678264E0
7.675633993E0,1.522703841E-2,-1.604077220E-1,-1.132393360E0
7.687632826E0,6.104193255E-2,-1.072624326E-1,-1.139112830E0
7.699631023E0,9.158518910E-2,5.136766005E-3,-1.129949808E0
7.711630520E0,1.502282619E-1,2.109983563E-1,-1.100017428E0
7.723629750E0,2.333059162E-1,3.038498759E-1,-1.070695877E0
7.735628748E0,3.353204429E-1,1.981701851E-1,-1.060311198E0
7.747627647E0,3.829679191E-1,-3.395861015E-2,-1.078637123E0
7.759626279E0,3.310443759E-1,-2.605896294E-1,-1.117121696E0
7.771624744E0,1.923779547E-1,-3.852061033E-1,-1.156827927E0
7.783623142E0,1.522703841E-2,-4.053646922E-1,-1.176986456E0
7.795621674E0,-1.344349533E-1,-3.216761351E-1,-1.158049583E0
7.807620139E0,-1.997975260E-1,-2.459288538E-1,-1.112234712E0
7.819619204E0,-1.680325270E-1,-2.612004578E-1,-1.065809011E0
7.831617602E0,-6.601803750E-2,-2.856351137E-1,-1.044428706E0
7.843616067E0,6.715057790E-2,-2.612004578E-1,-1.054813385E0
7.855614199E0,1.850475818E-1,-2.135529965E-1,-1.087800145E0
7.867612731E0,2.516318858E-1,-1.714032888E-1,-1.114067435E0
7.879610629E0,2.571296692E-1,-1.640729010E-1,-1.125673652E0
7.891609027E0,2.052061260E-1,-1.964487582E-1,-1.129338980E0
7.903607492E0,1.221284568E-1,-2.288246155E-1,-1.149497509E0
7.915606290E0,3.355299309E-2,-2.593678832E-1,-1.175764799E0
7.927604755E0,-3.425304964E-2,-2.844133675E-1,-1.178208113E0
7.939604320E0,-5.685506016E-2,-2.972415090E-1,-1.152551889E0
7.951602852E0,-2.875526063E-2,-2.954089344E-1,-1.115289092E0
7.963601384E0,4.943549260E-2,-2.929654717E-1,-1.090243578E0
7.975599849E0,1.514499784E-1,-2.764721215E-1,-1.089021802E0
7.987598247E0,2.424689084E-1,-2.636439502E-1,-1.107347727E0
7.999597079E0,2.937815785E-1,-2.789155841E-1,-1.133615017E0
8.011595544E0,2.986685038E-1,-3.009067178E-1,-1.154384375E0
8.023594009E0,2.662926614E-1,-3.259522021E-1,-1.151940942E0
8.035592474E0,2.162017077E-1,-3.790974617E-1,-1.134225845E0
8.047590939E0,1.654998958E-1,-3.900930583E-1,-1.109791279E0
8.059588537E0,1.245719120E-1,-3.662693202E-1,-1.101239085E0
8.071588135E0,1.013590395E-1,-3.387803733E-1,-1.116510749E0
8.083586600E0,8.792000264E-2,-3.002958596E-1,-1.149497509E0
8.095585630E0,8.486567438E-2,-2.709743381E-1,-1.173321247E0
8.107584293E0,9.158518910E-2,-2.746395171E-1,-1.185538530E0
8.119583790E0,1.086894199E-1,-2.795264423E-1,-1.178208113E0
8.131581953E0,1.276262403E-1,-2.721960545E-1,-1.166601658E0
8.143580549E0,1.367892176E-1,-2.532592416E-1,-1.153162718E0
8.155578581E0,1.239610538E-1,-2.276028842E-1,-1.134225845E0
8.167577046E0,8.242221922E-2,-2.153855860E-1,-1.113456368E0
8.179575011E0,2.316828445E-2,-2.135529965E-1,-1.108569622E0
8.191574209E0,-5.135727301E-2,-2.172181904E-1,-1.120176077E0
8.203572674E0,-1.246611029E-1,-2.098878026E-1,-1.137280107E0
8.215571573E0,-1.808606982E-1,-1.793445498E-1,-1.159271359E0
8.227570038E0,-2.095713615E-1,-1.512447298E-1,-1.175153852E0
8.239568803E0,-1.936888695E-1,-1.610185802E-1,-1.181873441E0
8.251565701E0,-1.454305202E-1,-2.166073173E-1,-1.171488643E0
8.263564166E0,-9.350697696E-2,-2.453179806E-1,-1.146443248E0
8.275561831E0,-3.791823983E-2,-2.331006825E-1,-1.122619390E0
8.287560363E0,8.507520892E-3,-2.068334818E-1,-1.118954182E0
8.299558461E0,3.049866855E-2,-1.781228036E-1,-1.126895547E0
8.311556659E0,2.927693911E-2,-1.830097288E-1,-1.149497509E0
8.323555124E0,1.217271108E-2,-2.428745329E-1,-1.172099471E0
8.335553589E0,-7.985841483E-3,-2.709743381E-1,-1.187982082E0
8.347551987E0,-6.153245457E-3,-2.758612335E-1,-1.196534157E0
8.359549519E0,3.416385874E-2,-2.838024795E-1,-1.188592911E0
8.371549084E0,9.097432345E-2,-2.776938379E-1,-1.162325740E0
8.383547549E0,1.477847844E-1,-2.563135624E-1,-1.118954182E0
8.395546447E0,1.722194105E-1,-2.276028842E-1,-1.076804519E0
8.407544845E0,1.575586349E-1,-1.952270418E-1,-1.047483087E0
8.419544410E0,1.068568304E-1,-1.738467515E-1,-1.035876632E0
8.431542242E0,2.622261271E-2,-1.616294384E-1,-1.032211423E0
8.443540774E0,-7.823534310E-2,-1.585751176E-1,-1.031600475E0
8.455538772E0,-1.747520566E-1,-1.494121403E-1,-1.018161535E0
8.467537304E0,-2.419472337E-1,-1.524664611E-1,-9.918943048E-1
8.479536769E0,-2.566080093E-1,-1.689598262E-1,-9.527989030E-1
8.491534834E0,-2.266755998E-1,-1.756793559E-1,-9.210339189E-1
8.503533430E0,-1.552043557E-1,-1.634620428E-1,-9.051514268E-1
8.515532060E0,-6.479631364E-2,-1.524664611E-1,-9.075948596E-1
8.527530723E0,1.705963351E-2,-1.371948421E-1,-9.234773517E-1
8.539528153E0,6.837231666E-2,-1.390274316E-1,-9.509662986E-1
8.551527216E0,8.303307742E-2,-1.689598262E-1,-9.760117531E-1
8.563525614E0,7.325924188E-2,-2.007248253E-1,-9.912833571E-1
8.575524812E0,6.165279821E-2,-2.080552131E-1,-9.906725287E-1
8.587523277E0,5.187895149E-2,-2.196616530E-1,-9.662379026E-1
8.599521009E0,5.187895149E-2,-2.361550033E-1,-9.350838065E-1
8.611518974E0,5.920933560E-2,-2.453179806E-1,-9.069840312E-1
8.623517506E0,7.448096573E-2,-2.587570250E-1,-8.880471587E-1
8.635515238E0,9.586124867E-2,-2.587570250E-1,-8.849928379E-1
8.647513703E0,1.154089347E-1,-2.489831746E-1,-8.996536136E-1
8.659512901E0,1.264045089E-1,-2.557027042E-1,-9.314186573E-1
8.671511766E0,1.276262403E-1,-2.789155841E-1,-9.595184326E-1
8.683510231E0,1.245719120E-1,-3.015175760E-1,-9.766226411E-1
8.695509196E0,1.276262403E-1,-3.125131428E-1,-9.863964915E-1
8.707508494E0,1.532825828E-1,-3.112914562E-1,-9.992246628E-1
8.719507391E0,1.917670965E-1,-3.064045012E-1,-1.013274550E0
8.731506488E0,2.113147825E-1,-2.941871881E-1,-1.020604968E0
8.743505885E0,1.966540217E-1,-2.734177709E-1,-1.022437572E0
8.755505250E0,1.581695080E-1,-2.715851963E-1,-1.023659229E0
8.767504213E0,1.129654795E-1,-2.868568003E-1,-1.034043908E0
8.779502909E0,8.975259960E-2,-3.210652769E-1,-1.055424333E0
8.791502507E0,8.975259960E-2,-3.436672986E-1,-1.071917653E0
8.803501907E0,1.312914342E-1,-3.302282393E-1,-1.081691384E0
8.815501607E0,1.978757530E-1,-3.283956647E-1,-1.086578369E0
8.827500870E0,2.717904449E-1,-3.235087395E-1,-1.086578369E0
8.837501102E0,3.084423542E-1,-3.112914562E-1,-1.070695877E0
8.849500133E0,3.047771752E-1,-2.941871881E-1,-1.053591728E0
8.861498933E0,2.577405274E-1,-2.911328673E-1,-1.039541721E0
8.873497465E0,1.740520000E-1,-2.862459421E-1,-1.032211423E0
8.885495997E0,7.020491362E-2,-2.691417336E-1,-1.034654737E0
8.897494462E0,-3.608564287E-2,-2.550918162E-1,-1.032211423E0
8.909492860E0,-1.209959090E-1,-2.428745329E-1,-1.031600475E0
8.921491325E0,-1.674216837E-1,-2.343223989E-1,-1.038320065E0
8.933489790E0,-1.716977209E-1,-2.202725112E-1,-1.057256818E0
8.945488255E0,-1.393218637E-1,-1.927835643E-1,-1.075582743E0
8.957485787E0,-8.067880571E-2,-1.549099237E-1,-1.084134936E0
8.969484252E0,-2.142487653E-2,-1.145928204E-1,-1.074361086E0
8.981483084E0,-3.098919289E-3,-7.855177671E-2,-1.041374445E0
8.993481549E0,-3.547477722E-2,-6.755619496E-2,-9.900617003E-1
9.005480014E0,-1.173307225E-1,-7.610831410E-2,-9.460794330E-1
9.017479345E0,-2.254538685E-1,-1.261992604E-1,-9.130926728E-1
9.029477810E0,-3.250249028E-1,-1.756793559E-1,-9.020971060E-1
9.041475975E0,-3.861114085E-1,-2.013356984E-1,-8.990427852E-1
9.053474106E0,-3.940526843E-1,-1.982813627E-1,-8.984318972E-1
9.065472504E0,-3.427399993E-1,-1.952270418E-1,-9.045405388E-1
9.077470936E0,-2.590514421E-1,-2.172181904E-1,-9.039297104E-1
9.089469401E0,-1.527609080E-1,-2.587570250E-1,-8.965992928E-1
9.101468199E0,-4.769208282E-2,-2.776938379E-1,-8.892689347E-1
9.113467364E0,6.348539144E-2,-2.612004578E-1,-8.801059723E-1
